business_status,formatted_address,name,opening_hours,place_id,plus_code,rating,types,user_ratings_total,permanently_closed,tag,price_level,results,lat,long
OPERATIONAL,"Calangute-Anjuna Main Road, Padre Agnel Vaddo, Gauvaddi, Anjuna, Near Double Tree Hilton Hotel, Bardez, Goa 403509, India",Splashdown Waterpark,{},ChIJMS8RWSXqvzsRD_BatlAomOk,"{'compound_code': 'HQH5+JG Anjuna, Goa', 'global_code': '7J7MHQH5+JG'}",3.7,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",1142,-1,amusement_park,-1,-1,15.579003,73.758791
OPERATIONAL,"Padi, Goa 403703, India",Nagesh Jungle Resort,{},ChIJLZDpFL5RvjsRyRdfAtsHfVs,"{'compound_code': '33Q4+QP Maina, Goa', 'global_code': '7J7P33Q4+QP'}",3.6,"['amusement_park', 'point_of_interest', 'establishment']",119,-1,amusement_park,-1,-1,15.0893788,74.056812
OPERATIONAL,"Quepem Market Road, Nirmal Nagar, Xeldem, Goa 403705, India",6 Shades Of Nature,{'open_now': True},ChIJk1VOXR2tvzsRBYY5TB4bVgI,"{'compound_code': '63QG+3G Xeldem, Goa', 'global_code': '7J7P63QG+3G'}",3.9,"['amusement_park', 'point_of_interest', 'establishment']",404,-1,amusement_park,-1,-1,15.2377093,74.0763556
OPERATIONAL,"Gudi, Quepem Rd, Chandor, Goa 403714, India",Nagesh Love Forest,{'open_now': False},ChIJNShtiX6tvzsRfW6eUqD5Xtc,"{'compound_code': '62RM+W2 Chandor, Goa', 'global_code': '7J7P62RM+W2'}",3.6,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",262,-1,amusement_park,-1,-1,15.2423522,74.0325208
CLOSED_TEMPORARILY,"Pitre Estate , Mapusa, Highway, Karapur, Sanquelim, Goa 403505, India",Sharvraj Eco Farm Goa,-1,ChIJkX-4XUuXvzsRiOwonUMxfo8,"{'compound_code': 'HXFX+W4 Sanquelim, Goa', 'global_code': '7J7MHXFX+W4'}",3.9,"['amusement_park', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",332,TRUE,amusement_park,-1,-1,15.574779,73.9977613
CLOSED_TEMPORARILY,"Pateapur, Nuvem, Goa 403604, India",Froggyland,-1,ChIJfygMViSxvzsRqXra1Y0GOm4,"{'compound_code': '8XC2+MQ Nuvem, Goa', 'global_code': '7J7M8XC2+MQ'}",4,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",1110,TRUE,amusement_park,-1,-1,15.321632,73.9519311
CLOSED_TEMPORARILY,"Baga-Arpora road, near Goan Beach club, Arpora, Goa 403516, India",Blue Whale Water Park,-1,ChIJ6z7MiyHqvzsRK5bfx4qcJTY,"{'compound_code': 'HQ93+J9 Arpora, Goa', 'global_code': '7J7MHQ93+J9'}",3.5,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",191,TRUE,amusement_park,-1,-1,15.5690863,73.7534674
CLOSED_TEMPORARILY,"Near Pascol farm, (Opposite Nestle factory), Tisk road, Ponda, Khandepar, Goa 403406, India",Nagesh Water World,-1,ChIJCR5nGxelvzsRHCjJA0c6jnA,"{'compound_code': 'C385+WH Khandepar, Goa', 'global_code': '7J7PC385+WH'}",3.6,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",755,TRUE,amusement_park,-1,-1,15.4173318,74.0589388
CLOSED_PERMANENTLY,"Grand Chivar, Anjuna,Bardez, Goa 403509, India",anjuna holiday homes,-1,ChIJVVVVVajsvzsRg9MyKHKmKAQ,"{'compound_code': 'HPJV+9W Mazal Waddo, Anjuna, Goa', 'global_code': '7J7MHPJV+9W'}",4.3,"['amusement_park', 'point_of_interest', 'establishment']",3,TRUE,amusement_park,-1,-1,15.5809248,73.7448437
CLOSED_TEMPORARILY,"Mandrem, Goa 403527, India",Mandrem Goa Campsite,-1,ChIJjVdUKYTuvzsRUT4Y0bGlEZY,"{'compound_code': 'MPFQ+HP Mandrem, Goa', 'global_code': '7J7MMPFQ+HP'}",4.1,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",29,TRUE,campground,-1,-1,15.673939,73.7393416
CLOSED_TEMPORARILY,"Waterfalls Rd, Kulem, Goa 403410, India",Jungle Book / Jungle Cafe,-1,ChIJ_Z0nmhMHvzsRN_MpOVMq4t4,"{'compound_code': '86QV+2X Kulem, Goa', 'global_code': '7J7P86QV+2X'}",4,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",2043,TRUE,campground,-1,-1,15.3375293,74.244951
CLOSED_TEMPORARILY,"Unnamed Road, Parra,, Goa 403509, India",Parra Ground,-1,ChIJFX-l60XqvzsRqvRF97TcKS4,"{'compound_code': 'HQHH+Q9 Parra, Goa', 'global_code': '7J7MHQHH+Q9'}",4,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",24,TRUE,campground,-1,-1,15.5794189,73.7784552
OPERATIONAL,"Colva Beach Rd, Mungul, Margao, Goa 403601, India",Roque Santana Cotta Farm Grove,{'open_now': True},ChIJs8rA7eOzvzsRSCqTBcYRTA4,"{'compound_code': '7XJ2+RW Margao, Goa', 'global_code': '7J7M7XJ2+RW'}",4,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",29,-1,campground,-1,-1,15.2820145,73.9522903
CLOSED_TEMPORARILY,"Govt. School Road Satchebhatle, Mandrem, Mandrem, Goa 403512, India",The Moustache Mermaid Camping,-1,ChIJbaJK-GTvvzsRmeuDTQ9zubY,"{'compound_code': 'MP7R+6Q Mandrem, Goa', 'global_code': '7J7MMP7R+6Q'}",5,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1,TRUE,campground,-1,-1,15.6631077,73.7419017
CLOSED_TEMPORARILY,"SY 408 - Hankon village, Karwar Taluka,, Karwar, Karnataka 581317, India",Camp Riveredge Paradise,-1,ChIJ10ABGs5gvjsRZcsHwXF7GGE,"{'compound_code': 'V6R3+77 Karwar, Karnataka', 'global_code': '7J6PV6R3+77'}",4.5,"['campground', 'rv_park', 'lodging', 'park', 'point_of_interest', 'establishment']",60,TRUE,campground,-1,-1,14.890661,74.203214
CLOSED_TEMPORARILY,"109/3 Guruwal, Agonda, Goa 403702, India",Credo Jungle Resort - Agonda,-1,ChIJAxsNA5RPvjsRipzHgoQz0zI,"{'compound_code': '22P2+J9 Agonda, Goa', 'global_code': '7J7P22P2+J9'}",4.4,"['campground', 'lodging', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment']",83,TRUE,campground,-1,-1,15.0365232,74.0008825
CLOSED_TEMPORARILY,"H.No. 1513, Polem Beach, Loliem, Canacona, Goa 403728, India",Kamaxi Beach Resort,-1,ChIJ4bKFE15cvjsRw4VKytp5XeY,"{'compound_code': 'W36J+27 Canacona, Goa', 'global_code': '7J6PW36J+27'}",3.9,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",377,TRUE,campground,-1,-1,14.9100386,74.0807066
OPERATIONAL,"H.No-774/3,flea market road Near Joe Bananas, close to Curlies St Micheal vaddo, Anjuna, Goa 403509, India",Roma John Guest House,{'open_now': True},ChIJt_n1rIvpvzsRBVPcONnIjyQ,"{'compound_code': 'HPCV+4W Anjuna, Goa', 'global_code': '7J7MHPCV+4W'}",4.5,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",34,-1,campground,-1,-1,15.570341,73.7447928
OPERATIONAL,"Fatrade Rd, Fatrade, Varca, Goa 403721, India",Asian Holiday Homes,{'open_now': True},ChIJSyqdgcq1vzsRM6cH42BX6UQ,"{'compound_code': '6WGM+CP Varca, Goa', 'global_code': '7J7M6WGM+CP'}",5,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1,-1,campground,-1,-1,15.2261221,73.9342799
OPERATIONAL,"Near Goan Cafe, Vithaldas Vaddo, Morjim Beach Road, Morjim, Goa 403512, India",Lobos Paradise || Beach Resort,{'open_now': True},ChIJ63__9k3pvzsRcL9boKxr0fQ,"{'compound_code': 'JPGJ+C6 Morjim, Goa', 'global_code': '7J7MJPGJ+C6'}",5,"['campground', 'lodging', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,-1,campground,-1,-1,15.6261124,73.7306209
CLOSED_TEMPORARILY,"lakhere, Borden, Bicholim, Goa 403504, India",jiya Farm With Swimming Pool,-1,ChIJt6LhBWWXvzsRMgOT4ZvjCpw,"{'compound_code': 'HXW6+PH Borden, Bicholim, Goa', 'global_code': '7J7MHXW6+PH'}",4,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",4,TRUE,campground,-1,-1,15.5968166,73.9614207
OPERATIONAL,"Junas Waddo, next to Dunes Holiday Village, Mandrem, Goa 403527, India",Olive House,{'open_now': True},ChIJ26v_we_uvzsR_a1Smak3d0Y,"{'compound_code': 'MP77+WH Mandrem, Goa', 'global_code': '7J7MMP77+WH'}",4.2,"['car_rental', 'campground', 'lodging', 'park', 'point_of_interest', 'establishment']",6,-1,campground,-1,-1,15.664785,73.713913
OPERATIONAL,"Dr Alfonso Rd, Opp. Nobel House, Tivai Vaddo, Bardez, Calangute, Goa, 403516, India",Amigos Guest House,{'open_now': True},ChIJGceFj-TBvzsRm_O2IHTwnCQ,"{'compound_code': 'GQQ6+GQ Calangute, Goa', 'global_code': '7J7MGQQ6+GQ'}",4.3,"['campground', 'real_estate_agency', 'travel_agency', 'lodging', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment']",51,-1,campground,-1,-1,15.538843,73.7619
CLOSED_TEMPORARILY,"North Goa Surla, Sancordem, Goa 403406, India",Natures Nest Goa,-1,ChIJIb7U4nKxvzsRLDNZYl4vVY4,"{'compound_code': 'C662+84 Sancordem, Goa', 'global_code': '7J7PC662+84'}",4.4,"['lodging', 'park', 'point_of_interest', 'establishment']",232,TRUE,campground,-1,-1,15.4108501,74.2003157
CLOSED_TEMPORARILY,"FF-2, Antoneta Apartments, No. 5, St Joaquim Road, Borda, Margao, Goa 403602, India",Verdant Trails,-1,ChIJd7MaQYCxvzsRqy_8f0B_tM8,"{'compound_code': '7XMC+H9 Borda, Margao, Goa', 'global_code': '7J7M7XMC+H9'}",0,"['park', 'point_of_interest', 'establishment']",0,TRUE,campground,-1,-1,15.2839283,73.9709218
CLOSED_TEMPORARILY,"Kali River Garden, Karwar, Karnataka 581303, India",Kali River Garden Camping,-1,ChIJP2iNDnlhvjsRPprxnDiQtC0,"{'compound_code': 'R4PM+WF Karwar, Karnataka', 'global_code': '7J6PR4PM+WF'}",4.3,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",3,TRUE,campground,-1,-1,14.8373748,74.1336566
OPERATIONAL,"Surla, Goa 403406, India",Backwoods Camp,-1,ChIJcatf40EJvzsRKjN_fMlG6o0,"{'compound_code': 'C6QM+MF Surla, Goa', 'global_code': '7J7PC6QM+MF'}",5,"['lodging', 'point_of_interest', 'establishment']",5,-1,campground,-1,-1,15.4391836,74.233736
CLOSED_TEMPORARILY,"Off National Highway 4, Goa Velha, Goa 403110, India",Catholic Church of St. Francis of Assisi,-1,ChIJ78JjO_O-vzsRRzk9_PvVgE0,"{'compound_code': 'GW36+6F Goa Velha, Goa', 'global_code': '7J7MGW36+6F'}",4.5,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",1888,TRUE,church,-1,-1,15.5030684,73.9112497
CLOSED_TEMPORARILY,"Old Goa Rd, Bainguinim, Goa 403402, India",Basilica of Bom Jesus,-1,ChIJiQKbufK-vzsRuKcVn2hWgB4,"{'compound_code': 'GW26+9M Bainguinim, Goa', 'global_code': '7J7MGW26+9M'}",4.5,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",30674,TRUE,church,-1,-1,15.5008938,73.9116272
OPERATIONAL,"Goa Velha, Goa 403402, India",Church of St. Cajetan,-1,ChIJPzptf4u-vzsRYl7FhM9LGJc,"{'compound_code': 'GW48+62 Goa Velha, Goa', 'global_code': '7J7MGW48+62'}",4.6,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",589,-1,church,-1,-1,15.5055969,73.9150423
CLOSED_TEMPORARILY,"Velha, Goa 403402, India",Se Cathedral,-1,ChIJE0a0LfO-vzsR8JyKJEBHTMk,"{'compound_code': 'GW36+HV Goa Velha, Goa', 'global_code': '7J7MGW36+HV'}",4.5,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",4258,TRUE,church,-1,-1,15.5038769,73.9121918
CLOSED_TEMPORARILY,"Bainguinim, Goa 403110, India",Church of Our Lady of the Rosary,-1,ChIJ89dPoPG-vzsRpKOATjYJRvE,"{'compound_code': 'GW23+PX Bainguinim, Goa', 'global_code': '7J7MGW23+PX'}",4.4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",52,TRUE,church,-1,-1,15.501778,73.9049807
CLOSED_TEMPORARILY,"Goa Velha, Goa 403110, India",Chapel of Our Lady of the Mount,-1,ChIJW9QdZo--vzsRdSugrHnV5Gw,"{'compound_code': 'GW3F+R8 Goa Velha, Goa', 'global_code': '7J7MGW3F+R8'}",4.5,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",1089,TRUE,church,-1,-1,15.5045002,73.9233584
CLOSED_TEMPORARILY,"Monte Santo,, Goa Velha, Goa 403110, India",Church and Convent of St. John of God,-1,ChIJWbMUFfK-vzsRxQGL0-uPxFM,"{'compound_code': 'GW25+84 Goa Velha, Goa', 'global_code': '7J7MGW25+84'}",4.5,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",20,TRUE,church,-1,-1,15.5007694,73.9078111
CLOSED_TEMPORARILY,"Bom Jesus church, Ella Goa, Goa 403402, India",Cross Of Basilica Bom Jesus,-1,ChIJw8S7tfK-vzsR5NDN4VhVNjg,"{'compound_code': 'GW26+9V Goa Velha, Goa', 'global_code': '7J7MGW26+9V'}",4.4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",185,TRUE,church,-1,-1,15.5009985,73.912218
CLOSED_TEMPORARILY,"Goa Velha, Goa 403110, India",São Pedro Church,-1,ChIJ624yk_q-vzsRS1inwISMJ4Y,"{'compound_code': 'GV2W+4V Goa Velha, Goa', 'global_code': '7J7MGV2W+4V'}",4.5,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",75,TRUE,church,-1,-1,15.5003089,73.8972487
CLOSED_TEMPORARILY,"Bainguinim, Goa 403110, India",Royal Chapel of St. Anthony,-1,ChIJ4TTwkvG-vzsR_nQNomX0_H8,"{'compound_code': 'GW24+77 Bainguinim, Goa', 'global_code': '7J7MGW24+77'}",4.5,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",10,TRUE,church,-1,-1,15.5006988,73.9056926
CLOSED_TEMPORARILY,"Ella, Goa 403402, India",Chapel of St. Francis Xavier,-1,ChIJL5VuzY--vzsRomHlFP3bsyI,"{'compound_code': 'GW29+8M Ella, Goa', 'global_code': '7J7MGW29+8M'}",4.4,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",196,TRUE,church,-1,-1,15.5007507,73.9192269
CLOSED_TEMPORARILY,"Goa Velha, Goa 403110, India",Our Lady Of Miracles Church,-1,ChIJN1VVpu2-vzsRlQkcMrUJn4A,"{'compound_code': 'FWR7+X9 Goa Velha, Goa', 'global_code': '7J7MFWR7+X9'}",4.7,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",75,TRUE,church,-1,-1,15.4924326,73.9134459
CLOSED_TEMPORARILY,"Goa Velha, Goa 403110, India",Old Goa Book Stall (Jivitacho Sondex),-1,ChIJUaDp2fK-vzsR-hP5gyIRAOc,"{'compound_code': 'GW36+HX Goa Velha, Goa', 'global_code': '7J7MGW36+HX'}",4.5,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",17,TRUE,church,-1,-1,15.5038813,73.9123756
CLOSED_TEMPORARILY,"Old Goa Rd, Samper, Goa 403110, India",St. Peter's Church,-1,ChIJGXmddo2-vzsREFxFNNMNjFc,"{'compound_code': 'GW28+93 Goa Velha, Goa', 'global_code': '7J7MGW28+93'}",3,"['point_of_interest', 'establishment']",1,TRUE,church,-1,-1,15.500979,73.9151666
CLOSED_TEMPORARILY,"Goa Velha, Goa 403110, India",Church of Our Lady of Grace,-1,ChIJxapT8fG-vzsRv5zxNSl-WWI,"{'compound_code': 'GW24+3C Goa Velha, Goa', 'global_code': '7J7MGW24+3C'}",4.4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",960,TRUE,church,-1,-1,15.5002453,73.9061058
CLOSED_TEMPORARILY,"North Goa, Goa 403110, India",Chapel of St. Catherine of Alexandria,-1,ChIJNcH7EPO-vzsRl1RKlSloJoI,"{'compound_code': 'GW36+95 Goa Velha, Goa', 'global_code': '7J7MGW36+95'}",4.3,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",96,TRUE,church,-1,-1,15.503375,73.910435
CLOSED_TEMPORARILY,"Navelcar Hill City, Bainguinim, Goa Velha, 403402, India",Shiloh Prayer Fellowship Church,-1,ChIJYXVmNKO_vzsR15mkEDom-og,"{'compound_code': 'FVRW+8J Goa Velha, Goa', 'global_code': '7J7MFVRW+8J'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,TRUE,church,-1,-1,15.4907915,73.8965984
CLOSED_TEMPORARILY,"Monte Santo, Goa Velha, Goa 403110, India",Convent of Santa Monica and The Chapel of The Weeping Cross,-1,ChIJ1TGrOvK-vzsR97M1pNwn4yY,"{'compound_code': 'GW24+HX Goa Velha, Goa', 'global_code': '7J7MGW24+HX'}",4.7,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",43,TRUE,church,-1,-1,15.5013889,73.9075
CLOSED_TEMPORARILY,"Talaulim, Goa 403110, India",St. Anne's Church,-1,ChIJLQE-VNi-vzsRz50PIq-vPYQ,"{'compound_code': 'FVHR+6M Talaulim, Goa', 'global_code': '7J7MFVHR+6M'}",4.6,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",124,TRUE,church,-1,-1,15.4781079,73.891706
CLOSED_TEMPORARILY,"Tiswadi, Carambolim, Corlim, Goa 403110, India",St. John Facundo Church,-1,ChIJB94pyyG8vzsRQSPWJFZ_MLA,"{'compound_code': 'FWQM+QW Corlim, Goa', 'global_code': '7J7MFWQM+QW'}",4.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",33,TRUE,church,-1,-1,15.489442,73.9347502
CLOSED_TEMPORARILY,"Goa Velha, Goa 403110, India",Ganpati Temple,-1,ChIJZRk_8bK_vzsRJgpy5vqZ6U0,"{'compound_code': 'GW38+M8 Goa Velha, Goa', 'global_code': '7J7MGW38+M8'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",2,TRUE,hindu_temple,-1,-1,15.5041957,73.9157511
CLOSED_TEMPORARILY,"Old Goa, Goa Velha, Goa 403110, India",shiva Temple,-1,ChIJwZq-RI2-vzsRhPXhc6357bM,"{'compound_code': 'GW27+69 Goa Velha, Goa', 'global_code': '7J7MGW27+69'}",4.3,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",10,TRUE,hindu_temple,-1,-1,15.5005763,73.9134984
CLOSED_TEMPORARILY,"National Highway 4A, Goa Velha, Goa 403110, India",Baingineshwar Shrine,-1,ChIJ2bUvbfC-vzsRWrSTnz5ALI0,"{'compound_code': 'GW22+4J Goa Velha, Goa', 'global_code': '7J7MGW22+4J'}",4.5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",21,TRUE,hindu_temple,-1,-1,15.5003618,73.901588
CLOSED_TEMPORARILY,"NH748, Carambolim, Corlim, Goa 403110, India",Vanadevi Mandir,-1,ChIJJTd0EZy-vzsRR4zffAeOWDs,"{'compound_code': 'FWXJ+25 Carambolim, Corlim, Goa', 'global_code': '7J7MFWXJ+25'}",3.7,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",6,TRUE,hindu_temple,-1,-1,15.4975965,73.9304379
CLOSED_TEMPORARILY,"Naroa, Goa 403403, India",Masana Mandir Talewadi Goa,-1,ChIJyQV7_je_vzsRK0r_LqGiRFk,"{'compound_code': 'GWJG+66 Naroa, Goa', 'global_code': '7J7MGWJG+66'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,TRUE,hindu_temple,-1,-1,15.5306074,73.9256246
CLOSED_TEMPORARILY,"Tiswadi, Goa 403110, India",Sai Baba Temple,-1,ChIJhVaKG5e-vzsRQMutH10ouiE,"{'compound_code': 'FWVC+4M Tiswadi, Goa', 'global_code': '7J7MFWVC+4M'}",4.2,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",18,TRUE,hindu_temple,-1,-1,15.4928382,73.9216631
CLOSED_TEMPORARILY,"Unnamed Road, Ella, Goa 403110, India",Gomanteshwar Temple,-1,ChIJU1UQHje_vzsR6lqict6E4Pc,"{'compound_code': 'FWQ8+XM Ella, Goa', 'global_code': '7J7MFWQ8+XM'}",4.4,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",21,TRUE,hindu_temple,-1,-1,15.4899934,73.9166392
CLOSED_TEMPORARILY,"Betqui, Goa 403107, India",My Place Goa,-1,ChIJhXH59cS9vzsREO-avC5VuvU,"{'compound_code': 'GX75+RQ Betqui, Goa', 'global_code': '7J7MGX75+RQ'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,TRUE,hindu_temple,-1,-1,15.514563,73.9594096
CLOSED_TEMPORARILY,"Near Hotel Wilsha, Dimension residency, Carambolim, Goa, India",Gaon Purush temple,-1,ChIJp1Jn-0i_vzsRuCHU8vGqf04,"{'compound_code': 'FWPF+7C Carambolim, Corlim, Goa', 'global_code': '7J7MFWPF+7C'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,TRUE,hindu_temple,-1,-1,15.4857237,73.9235577
CLOSED_TEMPORARILY,"Carambolim, Corlim, Goa 403110, India",Datta Temple,-1,ChIJfancwMG_vzsRBbUwXHwzBVc,"{'compound_code': 'FWMM+MJ Carambolim, Corlim, Goa', 'global_code': '7J7MFWMM+MJ'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",2,TRUE,hindu_temple,-1,-1,15.4841295,73.9341077
CLOSED_TEMPORARILY,"Carambolim, Ella, Goa 403110, India",Shri Krishna Temple,-1,ChIJ3w2NqoG-vzsRUKTM23uwPuQ,"{'compound_code': 'GW5M+V7 Carambolim, Corlim, Goa', 'global_code': '7J7MGW5M+V7'}",3.4,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",5,TRUE,hindu_temple,-1,-1,15.509633,73.9331258
CLOSED_TEMPORARILY,"Carambolim, Corlim, Goa 403110, India",Kamlavati Temple,-1,ChIJZTOQMKG-vzsRqR9yqpe5jn0,"{'compound_code': 'FWMJ+WR Carambolim, Corlim, Goa', 'global_code': '7J7MFWMJ+WR'}",4.3,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",18,TRUE,hindu_temple,-1,-1,15.4847767,73.9320743
CLOSED_TEMPORARILY,"Carambolim, Gandaulim, Goa 403110, India",Mahalaxmi Temple,-1,ChIJU-x0cCy8vzsRuMrVeiCL0k8,"{'compound_code': 'GW5R+VX Carambolim, Corlim, Goa', 'global_code': '7J7MGW5R+VX'}",4.5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",8,TRUE,hindu_temple,-1,-1,15.5097419,73.9424954
CLOSED_TEMPORARILY,"Tiswadi, Goa 403006, India",Maruti Temple,-1,ChIJeQSxBj6_vzsRDumZiirvkVI,"{'compound_code': 'FVMC+XC Tiswadi, Goa', 'global_code': '7J7MFVMC+XC'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,TRUE,hindu_temple,-1,-1,15.4848814,73.8710018
CLOSED_TEMPORARILY,"Malar, Goa 403403, India",Brahman Temple,-1,ChIJT_12DXi_vzsR2fK21Alyxnk,"{'compound_code': 'GWC8+F8 Malar, Goa', 'global_code': '7J7MGWC8+F8'}",4.9,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",9,TRUE,hindu_temple,-1,-1,15.5211626,73.9158547
CLOSED_TEMPORARILY,"Mangaddo, Gandaulim, Goa 403110, India",Santoshi Maa Temple,-1,ChIJo6kKkii8vzsRTf6eE-cQe0c,"{'compound_code': 'GW3Q+5V Gandaulim, Goa', 'global_code': '7J7MGW3Q+5V'}",4.2,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",11,TRUE,hindu_temple,-1,-1,15.502884,73.9396599
CLOSED_TEMPORARILY,"Tiswadi, Goa 403006, India",Naga Temple,-1,ChIJbV4oij2_vzsRw7ElAHf3vI8,"{'compound_code': 'FVPF+47 Tiswadi, Goa', 'global_code': '7J7MFVPF+47'}",4,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",3,TRUE,hindu_temple,-1,-1,15.4852882,73.8731372
CLOSED_TEMPORARILY,"Ribandar, Goa 403006, India",Shivling,-1,ChIJk1wjNg6_vzsR2jziD3KZSbY,"{'compound_code': 'FVXF+7G Ribandar, Goa', 'global_code': '7J7MFVXF+7G'}",4.7,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",3,TRUE,hindu_temple,-1,-1,15.498218,73.87377
CLOSED_TEMPORARILY,"Dinanath Mangeshkar Rd, Mangeshi Village, Mardol, Goa 403401, India",Shree Mangesh temple,-1,ChIJAQAAALy6vzsR9rv-XA9g7a8,"{'compound_code': 'CXV8+XH Mardol, Goa', 'global_code': '7J7MCXV8+XH'}",4.6,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",9891,TRUE,hindu_temple,-1,-1,15.4449051,73.9663825
CLOSED_TEMPORARILY,"shirent near, Chimbel, Goa, India",Sateri Temple,-1,ChIJr3x1ghe_vzsRJOcbvPx7xyM,"{'compound_code': 'FVQG+CM Chimbel, Goa', 'global_code': '7J7MFVQG+CM'}",3.9,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",7,TRUE,hindu_temple,-1,-1,15.488536,73.8766763
OPERATIONAL,"H. NO. 525A JUNASWADA MANDREM, Goa Velha, Goa 403527, India",Fantasy Resort Goa,-1,ChIJZ6uN-_K-vzsRz1VdIxKQnB4,"{'compound_code': 'GW25+QX Goa Velha, Goa', 'global_code': '7J7MGW25+QX'}",4.3,"['lodging', 'point_of_interest', 'establishment']",3,-1,lodging,-1,-1,15.501984,73.91
OPERATIONAL,"137 Near Basilica Junction, Goa Velha, Goa 403402, India",OYO 19773 La Grande Residencia,-1,ChIJ54a3vmm_vzsRrB0-yDNo4us,"{'compound_code': 'GW25+QR Goa Velha, Goa', 'global_code': '7J7MGW25+QR'}",4,"['lodging', 'point_of_interest', 'establishment']",74,-1,lodging,-1,-1,15.501931,73.909559
OPERATIONAL,"curca road, merces, opposite to lokmanya co-operative society, Panaji, Goa 403005, India",Hotel Travellers Inn,{'open_now': True},ChIJfdmxa6nAvzsRrhzNAFsycGI,"{'compound_code': 'FVH4+WX Panaji, Goa', 'global_code': '7J7MFVH4+WX'}",3.5,"['lodging', 'point_of_interest', 'establishment']",402,-1,lodging,-1,-1,15.479753,73.857454
OPERATIONAL,"Near Old Goa Fire Brigade, Goa 403402, India",Old Goa Residency,-1,ChIJU9ecYY2-vzsRz8RNKblGBXk,"{'compound_code': 'GW27+2J Goa Velha, Goa', 'global_code': '7J7MGW27+2J'}",3.8,"['lodging', 'point_of_interest', 'establishment']",421,-1,lodging,-1,-1,15.5000954,73.9140844
