business_status,formatted_address,name,permanently_closed,place_id,plus_code,rating,types,user_ratings_total,opening_hours,tag,price_level,results,lat,long
OPERATIONAL,"28/644 A, Mahatma Gandhi Road, INFRONT OF AGRA COLLEGE LADIES WING, Agra, Uttar Pradesh 282002, India",Hotel EKTA PALACE And UDAR POORTI,-1,ChIJ4Sqcszx3dDkR8rk111QR5WI,"{'compound_code': '52M2+VH Agra, Uttar Pradesh', 'global_code': '7JVW52M2+VH'}",3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",21,{'open_now': True},restaurant,-1,-1,27.1847006,78.0014092
OPERATIONAL,"d-557 shop no, 1, Kamla Nagar Rd, near PNB Bank, Kaveri Kunj, Kamla Nagar, Agra, Uttar Pradesh 282005, India",The MasterChef Restaurant,-1,ChIJAfI5mcpxdDkRWjcqTNB-Oag,"{'compound_code': '628C+F8 Kamla Nagar, Agra, Uttar Pradesh', 'global_code': '7JVW628C+F8'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",111,{'open_now': True},restaurant,-1,-1,27.2162306,78.0208532
OPERATIONAL,"Cross Road Mall, 11, Sikandra-Bodla Rd, Agra, Uttar Pradesh 282007, India",Jail House,-1,ChIJB4P3p413dDkRYL_gzpYIYds,"{'compound_code': '6X43+7H Agra, Uttar Pradesh', 'global_code': '7JVV6X43+7H'}",3.9,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",952,{'open_now': True},restaurant,-1,-1,27.205681,77.953887
OPERATIONAL,"18/160C/5, Fatehabad Rd, Near Kailash Cinema, Purani Mandi, Tajganj, Agra, Uttar Pradesh 282001, India","Udupi Sri Krishna Bhavana Restaurant, Udupi Restaurant",-1,ChIJM_6RyTxxdDkRrjSj9ej0zTU,"{'compound_code': '527Q+H7 Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW527Q+H7'}",4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",228,{'open_now': True},restaurant,2,-1,27.1639778,78.0382111
OPERATIONAL,"116, Behind, Saudagar Lines Rd, Sadar Bazar, Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001, India",Om Bhojnalay,-1,ChIJicM9_c52dDkRE5_1xmZubqc,"{'compound_code': '5256+GC Agra, Uttar Pradesh', 'global_code': '7JVW5256+GC'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",149,{'open_now': True},restaurant,2,-1,27.1587962,78.0110963
OPERATIONAL,"33/3G, Wazirpura Rd, opposite LIC Building, Sanjay Palace, Sanjay Place, Civil Lines, Agra, Uttar Pradesh 282002, India",Chopstix,-1,ChIJn_qrYkZ3dDkR-KSoP6ZuuEQ,"{'compound_code': '6224+H4 Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVW6224+H4'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",79,{'open_now': True},restaurant,-1,-1,27.2014727,78.0052877
CLOSED_TEMPORARILY,"51, 10-D, Kheria Rd, Tiraha Kheria, Dashrath Kunj - B, Jodha Bai ka Rauza, Arjun Nagar, Agra, Uttar Pradesh 282001, India",Sant Nirankari Satsang Bhawan,TRUE,ChIJ8VxdDf12dDkRp23k-MMIi8Y,"{'compound_code': '5X9M+W7 Arjun Nagar, Agra, Uttar Pradesh', 'global_code': '7JVV5X9M+W7'}",4,"['place_of_worship', 'point_of_interest', 'establishment']",188,-1,synagogue,-1,-1,27.1697787,77.9831298
OPERATIONAL,"2, Humayun Rd, opp. Junior Model School, Sujan Sing Park North, Sujan Singh Park, New Delhi, Delhi 110003, India",Judah Hyam Synagogue,-1,ChIJTdoqwMLiDDkRkq0KjXsj1iE,"{'compound_code': 'J63G+C8 New Delhi, Delhi', 'global_code': '7JWVJ63G+C8'}",4.6,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']",39,{'open_now': False},synagogue,-1,-1,28.6035878,77.2258626
CLOSED_TEMPORARILY,"Moti Bagh, Agra, Uttar Pradesh 282006, India",Itmad-ud-Daula,TRUE,ChIJk6aZ_cVwdDkRWMRKn2s89hM,"{'compound_code': '52VJ+59 Agra, Uttar Pradesh', 'global_code': '7JVW52VJ+59'}",4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",5367,-1,synagogue,-1,-1,27.1928873,78.0309808
CLOSED_TEMPORARILY,"Tomb of Akbar The Great Area, Sikandra, Agra, Uttar Pradesh 282007, India",Tomb of Akbar the Great,TRUE,ChIJJdQjUx94dDkRFTbTtKTpyy4,"{'compound_code': '6XC2+66 Sikandra, Agra, Uttar Pradesh', 'global_code': '7JVV6XC2+66'}",4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",4266,-1,synagogue,-1,-1,27.2205556,77.9505086
CLOSED_TEMPORARILY,"Bharatpur - Bayana - Hindaun - Gangapur Hwy, Jawahar Nagar, Bharatpur, Rajasthan 321001, India","Sant Nirankari Satsang Bhawan, Bharatpur",TRUE,ChIJD8mCwxajczkRPFjqHKM8Dvo,"{'compound_code': '6G32+48 Jawahar Nagar, Bharatpur, Rajasthan', 'global_code': '7JVV6G32+48'}",4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",8,-1,synagogue,-1,-1,27.2028653,77.5008403
CLOSED_TEMPORARILY,"Birjapur, Mathura, Uttar Pradesh 281006, India",Sant Nirankari Bhawan Mathura,TRUE,ChIJ4X6l9Jx3czkRkloYqzuMqpE,"{'compound_code': 'CMPV+RG Birjapur, Mathura, Uttar Pradesh', 'global_code': '7JVVCMPV+RG'}",3.6,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",9,-1,synagogue,-1,-1,27.4370152,77.6938457
OPERATIONAL,"14, Taj Road, Sadar Bazar, Agra, Uttar Pradesh 282001, India",Tour Agra,-1,ChIJIxwhn892dDkRZz5CjlOZ2O8,"{'compound_code': '5255+QQ Agra, Uttar Pradesh', 'global_code': '7JVW5255+QQ'}",4,"['taxi_stand', 'travel_agency', 'point_of_interest', 'establishment']",1,{'open_now': True},synagogue,-1,-1,27.15942,78.009383
OPERATIONAL,"Dadupura, Fatehpur Sikri, Uttar Pradesh 283110, India",Jama Masjid,-1,ChIJAQAAAOOTczkRqtYS-ONRGxo,"{'compound_code': '3MV6+XQ Dadupura, Fatehpur Sikri, Uttar Pradesh', 'global_code': '7JVV3MV6+XQ'}",4.3,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",199,-1,synagogue,-1,-1,27.0948978,77.6619954
OPERATIONAL,"Shyam Nagar, Aligarh, Uttar Pradesh 202001, India","Sant Nirankari Satsang Bhawan , Aligarh",-1,ChIJA6XC1I-kdDkRRXRB1_jGNUc,"{'compound_code': 'V3QG+3H Shyam Nagar, Aligarh, Uttar Pradesh', 'global_code': '7JVWV3QG+3H'}",3.9,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",12,-1,synagogue,-1,-1,27.8876599,78.0763753
CLOSED_TEMPORARILY,"Opposite Kailash Cinema, Fatehabad Rd, Tajganj, Agra, Uttar Pradesh 282001, India",Raj Travels ( India ),TRUE,ChIJlaJDMxRxdDkRv6tDUzcSOU8,"{'compound_code': '527Q+X4 Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW527Q+X4'}",4.7,"['travel_agency', 'point_of_interest', 'establishment']",87,-1,synagogue,-1,-1,27.1649102,78.0378215
OPERATIONAL,"63, R.K. Puram Taj Nagri,, Phase 1, Agra, Uttar Pradesh 282001, India",Nikita Holidays,-1,ChIJGUVA5hFxdDkRw5JloBHljyY,"{'compound_code': '5363+F7 Agra, Uttar Pradesh', 'global_code': '7JVW5363+F7'}",4.7,"['travel_agency', 'point_of_interest', 'establishment']",16,{'open_now': True},synagogue,-1,-1,27.161191,78.053165
CLOSED_TEMPORARILY,"Noida Mor, Pandav Nagar, New Delhi, Delhi 110092, India",Akshardham,TRUE,ChIJ-7F1mVvjDDkRKrLzXiafoGk,"{'compound_code': 'J77G+3W New Delhi, Delhi', 'global_code': '7JWVJ77G+3W'}",4.7,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",26365,-1,synagogue,-1,-1,28.6126735,77.2772619
OPERATIONAL,"55, Dr. V.B. Gandhi Marg, Fort, Mumbai, Maharashtra 400023, India",Keneseth Eliyahoo Synagogue,-1,ChIJaQj5g8PR5zsRP6q-EkQeCUU,"{'compound_code': 'WRHM+72 Mumbai, Maharashtra', 'global_code': '7JCJWRHM+72'}",4.5,"['synagogue', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",217,{'open_now': False},synagogue,-1,-1,18.9281378,72.8325845
CLOSED_TEMPORARILY,"Dr Baba Saheb Ambedkar Rd, Opp. Ibaco, Gawaliwada, Camp, Pune, Maharashtra 411001, India",Ohel David Synagogue,TRUE,ChIJCZiTN0XAwjsRfQJx2ZVhAjs,"{'compound_code': 'GV9F+PV Camp, Pune, Maharashtra', 'global_code': '7JCMGV9F+PV'}",3.9,"['synagogue', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",237,-1,synagogue,-1,-1,18.5192742,73.874652
OPERATIONAL,"Synagogue Ln, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Paradesi Synagogue,-1,ChIJ4WbbykRtCDsRKb7-iZ5J7Ng,"{'compound_code': 'X745+XQ Mattancherry, Kochi, Kerala', 'global_code': '6JXRX745+XQ'}",4.3,"['synagogue', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",3552,{'open_now': False},synagogue,-1,-1,9.9574785,76.2593805
CLOSED_TEMPORARILY,"पोलिस वसाहत, नवा, Police Colony, Nagpada, Byculla, Mumbai, Maharashtra 400008, India",Magen David Synagogue,TRUE,ChIJ5YF_lkDO5zsRKdmtZrViHTo,"{'compound_code': 'XR8J+QV Byculla, Mumbai, Maharashtra', 'global_code': '7JCJXR8J+QV'}",3.9,"['synagogue', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",125,-1,synagogue,-1,-1,18.9669478,72.8322211
CLOSED_TEMPORARILY,"93, Jewish Lane, Rasta Peth, Pune, Maharashtra 411011, India",Succath Shelomo Synagogue,TRUE,ChIJc4iI6ULAwjsRsFxsvhZp2dM,"{'compound_code': 'GV98+3W Pune, Maharashtra', 'global_code': '7JCMGV98+3W'}",4.4,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']",22,-1,synagogue,-1,-1,18.517714,73.867252
OPERATIONAL,"near Taj Mahal, Dharmapuri, Forest Colony, Nagla Devjit, Agra, Uttar Pradesh 282001, India",Mehtab Bagh,-1,ChIJLVpWKd5wdDkRfKYlTOV-x5w,"{'compound_code': '52JR+2R Nagla Devjit, Agra, Uttar Pradesh', 'global_code': '7JVW52JR+2R'}",4.2,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",4453,{'open_now': True},tourist_attraction,-1,-1,27.1800448,78.0420878
OPERATIONAL,"Agra Fort, Rakabganj, Agra, Uttar Pradesh 282003, India",Anguri Bagh,-1,ChIJyVafWtRwdDkR9Apwulu_0u0,"{'compound_code': '52HF+96 Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW52HF+96'}",4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",433,{'open_now': True},tourist_attraction,-1,-1,27.1784108,78.0230271
CLOSED_TEMPORARILY,"Katra Wazir Khan, Agra, Uttar Pradesh 282006, India",Chini Ka Roza,TRUE,ChIJIXHB8bhwdDkRObyQD1O2-W8,"{'compound_code': '622M+9P Katra Wazir Khan, Agra, Uttar Pradesh', 'global_code': '7JVW622M+9P'}",3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",566,-1,tourist_attraction,-1,-1,27.2008864,78.0342914
CLOSED_TEMPORARILY,"Taj Mahal, Dharmapuri, Forest Colony, Tajganj, Agra, Uttar Pradesh 282001, India",Taj Museum,TRUE,ChIJAZiicx9xdDkRKbcf4p6W3nQ,"{'compound_code': '52FR+77 Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW52FR+77'}",4.4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",390,-1,tourist_attraction,-1,-1,27.1731804,78.040668
OPERATIONAL,"Dhani, Thakur Sahabe ki Haweli, 30/58, North Vijay Nagar Colony, Vijayanagar Colony, Nagla, Agra, Uttar Pradesh 282004, India",Agra Tour Guide | Private Tour Guide Agra | Japanese Tour Guide in Agra,-1,ChIJ894lGLNwdDkRYgsuSXM0VpY,"{'compound_code': '623C+R8 Nagla, Agra, Uttar Pradesh', 'global_code': '7JVW623C+R8'}",4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",9,{'open_now': True},tourist_attraction,-1,-1,27.2046183,78.0208496
OPERATIONAL,"131Nalanda town, Agra Shamshabad Raja Kherah Marg, Agra, Uttar Pradesh 282006, India",Taj mahal tour guide | Taj Mahal Sunrise Tour Agra | Private Same Day Tour Guide In Agra,-1,ChIJc3dRVt5zdDkRzV4U4AM7Fn0,"{'compound_code': '42GW+Q2 Agra, Uttar Pradesh', 'global_code': '7JVW42GW+Q2'}",5,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",40,{'open_now': True},tourist_attraction,-1,-1,27.126931,78.045076
CLOSED_TEMPORARILY,"282001, Dharmapuri, Forest Colony, Tajganj, Agra, Uttar Pradesh 282001, India",Great Gate,TRUE,ChIJV93v4yFxdDkRa5K4dKwRfl8,"{'compound_code': '52CR+MV Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW52CR+MV'}",4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",754,-1,tourist_attraction,-1,-1,27.1717141,78.0421315
OPERATIONAL,"Taj East Gate Rd, East Gate Of Taj, Paktola, Tajganj, Agra, Uttar Pradesh 282001, India",Taj Nature Walk,-1,ChIJX3T24xtxdDkRpJ5MbdiOqHA,"{'compound_code': '52CX+39 Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW52CX+39'}",4.3,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1100,{'open_now': True},tourist_attraction,-1,-1,27.1701792,78.0483878
OPERATIONAL,"Parking, near Shilpgram, Taj Nagari Phase 1, Telipara, Agra, Uttar Pradesh 282001, India",Tour Guide TAJ MAHAL (Agra),-1,ChIJ-4RkKAJxdDkRbuxEL81LtDw,"{'compound_code': '5373+J6 Agra, Uttar Pradesh', 'global_code': '7JVW5373+J6'}",0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},tourist_attraction,-1,-1,27.1640306,78.0530846
CLOSED_TEMPORARILY,"40, 438, Chota Ukharra, Sainik Nagar, Agra, Uttar Pradesh 282001, India",Same Day Agra Tours,TRUE,ChIJO6_EkWRxdDkREiPhiz4D7Zs,"{'compound_code': '42WM+WR Agra, Uttar Pradesh', 'global_code': '7JVW42WM+WR'}",4.6,"['tourist_attraction', 'car_rental', 'travel_agency', 'lodging', 'point_of_interest', 'establishment']",8,-1,tourist_attraction,-1,-1,27.147288,78.034592
CLOSED_TEMPORARILY,"Agra Fort, Rakabganj, Agra, Uttar Pradesh 282003, India",Amar Singh Gate,TRUE,ChIJVVVVFdRwdDkRgQK859m_-CE,"{'compound_code': '52GC+JR Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW52GC+JR'}",4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",326,-1,tourist_attraction,-1,-1,27.1765143,78.0220895
OPERATIONAL,"Nagla Devjit, Agra, Uttar Pradesh 282006, India",Black Taj Mahal,-1,ChIJJ9Ch8E9xdDkRrbjJ3CY_44A,"{'compound_code': '52HR+FV Nagla Devjit, Agra, Uttar Pradesh', 'global_code': '7JVW52HR+FV'}",4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",37,-1,tourist_attraction,-1,-1,27.178702,78.042145
CLOSED_TEMPORARILY,"Dashehara Ghat Rd, Dharmapuri, Paktola, Tajganj, Agra, Uttar Pradesh 282001, India",Taj Mahal Eastern Gate,TRUE,ChIJb-tpSh9xdDkRUqGHNxd0saI,"{'compound_code': '52CV+CF Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW52CV+CF'}",4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",230,-1,tourist_attraction,-1,-1,27.171023,78.043711
CLOSED_TEMPORARILY,"Pandit Motilal Nehru Rd, Civil Lines, Agra, Uttar Pradesh 282004, India",Paliwal Park,TRUE,ChIJv_59-0p3dDkRRr8kzH7Qdbk,"{'compound_code': '6227+5M Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVW6227+5M'}",4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2763,-1,zoo,-1,-1,27.2003932,78.0142134
CLOSED_TEMPORARILY,"Mathura Delhi Highway, Near Runakata, Near Walter World-Dolfine, Arsena, Agra, Uttar Pradesh 282007, India",Soor Sarovar Bird Sanctuary,TRUE,ChIJD3QnBnyGczkRhjii2_g2SJg,"{'compound_code': '6VP3+C3 Agra, Uttar Pradesh', 'global_code': '7JVV6VP3+C3'}",4,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",382,-1,zoo,-1,-1,27.236005,77.8526267
CLOSED_TEMPORARILY,"Italian Garden Road, Phool Bagh Rd, Lashkar, Gwalior, Madhya Pradesh 474007, India",Gwalior Zoo,TRUE,ChIJqejUwSfEdjkRSqfBwqi0lFA,"{'compound_code': '6559+XP Lashkar, Gwalior, Madhya Pradesh', 'global_code': '7JRW6559+XP'}",4.1,"['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",3593,-1,zoo,-1,-1,26.209987,78.1693467
OPERATIONAL,"Near Anand Engineering, College, Kuntha, Agra, Uttar Pradesh 282007, India",Keetham Lake,-1,ChIJu5uQa32GczkRJ5-8nFCHt3s,"{'compound_code': '7R2W+8H Agra, Uttar Pradesh', 'global_code': '7JVV7R2W+8H'}",4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",141,{'open_now': False},zoo,-1,-1,27.250855,77.8464335
CLOSED_TEMPORARILY,"Bagirati Rd, Near Axis Bank, Sanjay Palace, Sanjay Place, Civil Lines, Agra, Uttar Pradesh 282003, India",Shaheed Smarak Park,TRUE,ChIJo1QkD0d3dDkRqfgkTboft1A,"{'compound_code': '52X3+9W Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVW52X3+9W'}",3.9,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2305,-1,zoo,-1,-1,27.198443,78.0048324
CLOSED_TEMPORARILY,"Agra Fort, Rakabganj, Agra, Uttar Pradesh 282003, India",The Shish Mahal (The Glass Palace),TRUE,ChIJEYCJRNRwdDkRA-6iY8Et8fs,"{'compound_code': '52HF+F7 Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW52HF+F7'}",4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",98,-1,zoo,-1,-1,27.1787273,78.0232427
OPERATIONAL,"Mathura Rd, near Pathwari Mandir, Kailash Mode, Sikandra, Agra, Uttar Pradesh 282007, India",Tomb of Mariam-UZ-Zamani,-1,ChIJfY3unh14dDkRWNRcQl7cGFs,"{'compound_code': '6W8V+43 Sikandra, Agra, Uttar Pradesh', 'global_code': '7JVV6W8V+43'}",4,"['tourist_attraction', 'point_of_interest', 'establishment']",495,{'open_now': True},zoo,-1,-1,27.2153344,77.9427211
CLOSED_TEMPORARILY,"Pankaj Ghawri, Gandhi prayan udhyan, Chidiya Ghar, Lashkar, Shinde Ki Chhawani, Gwalior, Madhya Pradesh 474007, India","Chidiya Ghar (Zoo), Gwalior",TRUE,ChIJjVqbcyjEdjkRI7KMx02NPQY,"{'compound_code': '6569+2P Shinde Ki Chhawani, Gwalior, Madhya Pradesh', 'global_code': '7JRW6569+2P'}",4,"['zoo', 'park', 'point_of_interest', 'establishment']",608,-1,zoo,-1,-1,26.2100198,78.1693484
CLOSED_TEMPORARILY,"158, khandelwal Colony, Pratap Pura, Rakabganj, Agra, Uttar Pradesh 282001, India",Designer Aquariums,TRUE,ChIJq6qqmtB2dDkR7ZSinxk5y_Y,-1,3.5,"['aquarium', 'point_of_interest', 'establishment']",22,-1,zoo,-1,-1,27.165602,78.0088357
CLOSED_TEMPORARILY,"बमान Khandoli, Etmadpur, Uttar Pradesh 283126, India",राधे अनमोल गौशाला Baman,TRUE,ChIJO6kdzhR9dDkR8XDxkfbyir4,"{'compound_code': '828J+6G Ramnagar Khandauli, Uttar Pradesh', 'global_code': '7JVW828J+6G'}",5,"['zoo', 'point_of_interest', 'establishment']",2,-1,zoo,-1,-1,27.315515,78.0313413
OPERATIONAL,"Mela Kothi Road, Village and P.O. Jarar, Bah, Agra, Uttar Pradesh 283104, India",Chambal Safari Lodge - Mela Kothi,-1,ChIJH6tARHUudDkRrQyK0OvEHww,"{'compound_code': 'VHF7+7C Jarar, Uttar Pradesh', 'global_code': '7JRWVHF7+7C'}",4.2,"['zoo', 'lodging', 'park', 'point_of_interest', 'establishment']",279,{'open_now': True},zoo,-1,-1,26.8731575,78.5635139
CLOSED_TEMPORARILY,"AB Rd, Doordarshan Kendra, Navlakha, Indore, Madhya Pradesh 452001, India","Kamla Nehru Prani Sangrahalaya, Indore",TRUE,ChIJ0-fQgSD9YjkRmHHQwdot73I,"{'compound_code': 'PV3H+J5 Navlakha, Indore, Madhya Pradesh', 'global_code': '7JJQPV3H+J5'}",4.2,"['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",14679,-1,zoo,-1,-1,22.704116,75.8779345
CLOSED_TEMPORARILY,"Taj Mahal - Miniature, Seven Wonders Park, Kotri Mini Flyover, Ballabhbari, Gaytri Vihar, Kota, Rajasthan 324007, India",Sculpture Of Taj Mahal,TRUE,ChIJrR6jTiabbzkRf_I53m3KXiQ,"{'compound_code': '5VH2+R2 Gaytri Vihar, Kota, Rajasthan', 'global_code': '7JQQ5VH2+R2'}",4.4,"['amusement_park', 'point_of_interest', 'establishment']",134,-1,amusement_park,-1,-1,25.1795813,75.8500888
CLOSED_TEMPORARILY,"The Great India Place Mall, Sector-38 A, Entry from Gate No. 11 Adjacent, near, Maharaja Agrasen Marg, Noida, Uttar Pradesh 201301, India",Worlds of Wonder,TRUE,ChIJn6MumTfkDDkRW8_qiR20a6I,"{'compound_code': 'H87G+64 Noida, Uttar Pradesh', 'global_code': '7JWVH87G+64'}",4.3,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",25484,-1,amusement_park,-1,-1,28.5630938,77.3253078
OPERATIONAL,"Chandigarh-Nada Sahib Gurudwara Barwala Road, Ramgarh, Punjab 140201, India",Funcity Water Park,-1,ChIJ7UF4_06UDzkRTDH1c3p6qds,"{'compound_code': 'JVQR+5X T.B.R.L. Colony, Haryana', 'global_code': '8J2RJVQR+5X'}",4.1,"['amusement_park', 'tourist_attraction', 'restaurant', 'food', 'point_of_interest', 'establishment']",3623,{'open_now': True},amusement_park,-1,-1,30.6379265,76.8924549
OPERATIONAL,"Delhi Rd, Batedi, Haridwar, Uttarakhand 249405, India",Crystal World,-1,ChIJeetkvpBLCTkRvoE0gY0pUNA,"{'compound_code': 'VXXQ+Q7 Haridwar, Uttarakhand', 'global_code': '7JXVVXXQ+Q7'}",4.1,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",6132,{'open_now': True},amusement_park,-1,-1,29.899487,77.9881832
OPERATIONAL,"Mandhana-Bithoor Road, Kanpur, Uttar Pradesh 209217, India",Blue World Theme Park,-1,ChIJbQgxpY8wnDkR-CLOzUMvFLo,"{'compound_code': 'H6CQ+98 Kanpur, Uttar Pradesh', 'global_code': '7MR2H6CQ+98'}",4.3,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",14831,{'open_now': True},amusement_park,-1,-1,26.5708918,80.2382948
CLOSED_TEMPORARILY,"Kalindi Kunj Park Adjacent to Kalindi Kunj Metro Station, New Delhi, Delhi 110025, India",Atlantic Water World,TRUE,ChIJG6246GXlDDkRDgkuE5xC4qE,"{'compound_code': 'G8V5+XJ New Delhi, Delhi', 'global_code': '7JWVG8V5+XJ'}",3.8,"['amusement_park', 'point_of_interest', 'establishment']",3057,-1,amusement_park,-1,-1,28.5449201,77.3090801
CLOSED_TEMPORARILY,"L05 & L06, DLF Mall of India, Sector 18, Noida, Uttar Pradesh 201301, India",Snow World,TRUE,ChIJ-yw3J0bkDDkRMTxIHAK_Ous,"{'compound_code': 'H88C+XF Sector 18, Noida, Uttar Pradesh', 'global_code': '7JWVH88C+XF'}",4.1,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",8832,-1,amusement_park,-1,-1,28.5674285,77.321135
OPERATIONAL,"Nagar, Kali Borni, Shop No. B-110, Nayak, Mumbai - Agra National Hwy, Sion West, Mumbai, Maharashtra, India",Rahul Disney Land And Amusement,-1,ChIJm-KkGtPI5zsRumWwP5fU88c,"{'compound_code': '2VQ5+QV Mumbai, Maharashtra', 'global_code': '7JFJ2VQ5+QV'}",0,"['amusement_park', 'point_of_interest', 'establishment']",0,-1,amusement_park,-1,-1,19.0394894,72.8597092
CLOSED_TEMPORARILY,"Plot No. 18 & 19, Maharshi Parsuram Nagar, Agra,, Shamsabad, near Panna Palace, Agra, Uttar Pradesh 282001, India",Mar Thoma Centre Agra,TRUE,ChIJQ8mWKGZxdDkRMAZGRpJs2bA,"{'compound_code': '42RW+P8 Agra, Uttar Pradesh', 'global_code': '7JVW42RW+P8'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,-1,27.1417501,78.0458749
CLOSED_TEMPORARILY,"Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001, India",St. Clares Church,TRUE,ChIJ6cbmFcF2dDkRaoS0vIGmEmo,"{'compound_code': '5232+G9 Idgah Colony, Agra, Uttar Pradesh', 'global_code': '7JVW5232+G9'}",4.4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",21,-1,church,-1,-1,27.1537592,78.0009053
CLOSED_TEMPORARILY,"Kamla Nagar, Gadhapura, Civil Lines, Agra, Uttar Pradesh 282003, India",Cathedral House,TRUE,ChIJnyh0TDt3dDkRNoURu1imoQc,"{'compound_code': '52W5+RW Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVW52W5+RW'}",4.8,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",6,-1,church,-1,-1,27.1970802,78.0098166
CLOSED_TEMPORARILY,"Ajmeri Rd,Mahatma Gandhi Rd, Adarsh Nagar, Pratap Pura, Rakabganj, Agra, Uttar Pradesh 282001, India",Baptist Church,TRUE,ChIJWydDt9B2dDkRTQ4kNX_R1Io,"{'compound_code': '5285+VM Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW5285+VM'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",4,-1,church,-1,-1,27.1671334,78.0091822
CLOSED_TEMPORARILY,"Chanderi, Panchkuian, Rakabganj, Agra, Uttar Pradesh 282010, India",CENTRAL METHODIST,TRUE,ChIJe6yWLyZ3dDkRn9gGHBzHeOY,"{'compound_code': '52G5+R2 Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW52G5+R2'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,church,-1,-1,27.1770036,78.0075216
CLOSED_TEMPORARILY,"Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001, India",Havelock Methodist Church,TRUE,ChIJ903gl8N2dDkR4BfZ2kiEZWE,"{'compound_code': '5252+29 Agra, Uttar Pradesh', 'global_code': '7JVW5252+29'}",4.6,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",12,-1,church,-1,-1,27.1576048,78.0009945
