business_status,formatted_address,name,permanently_closed,place_id,plus_code,rating,types,user_ratings_total,opening_hours,tag,price_level,lat,long
CLOSED_TEMPORARILY,"Thakursai,tal:, Dist:, Maval, Pune, Maharashtra 410406, India",Localcampingwala.com Pawana camping site,TRUE,ChIJqYUhh7WpwjsR8lISgISB3us,"{'compound_code': 'JFXW+JH Thakursai, Maharashtra', 'global_code': '7JCMJFXW+JH'}",4.6,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",11,-1,campground,-1,18.6490424,73.4964877
CLOSED_TEMPORARILY,"Sunset Point, Governor Hill Trail, Saputara, 394720, India",Saputara Adventure Park,TRUE,ChIJkRAyt2MR3jsRJsuSLlS0pUo,"{'compound_code': 'HP9V+J8 Saputara, Maharashtra', 'global_code': '7JGMHP9V+J8'}",4.3,"['campground', 'cafe', 'lodging', 'park', 'food', 'point_of_interest', 'establishment']",1605,-1,campground,-1,20.5691146,73.7433339
CLOSED_TEMPORARILY,"Ravdanda Beach Access Rd, Theronda Fata, Revdanda, Maharashtra 402202, India",Beach Camping Alibaug (Bhatakna.com),TRUE,ChIJQ18thW5v6DsRHCJyKgjokno,"{'compound_code': 'HW69+8X Theronda Fata, Bagmala, Maharashtra', 'global_code': '7JCJHW69+8X'}",4.2,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",15,-1,campground,-1,18.560776,72.9199853
OPERATIONAL,"Power House, Hudco Corner, N-11, CIDCO, beside Harsul, Aurangabad, Maharashtra 431003, India",Click Hotel Aurangabad,-1,ChIJv1CAhLy92zsRS5ebBFg47ns,"{'compound_code': 'W85X+5M Aurangabad, Maharashtra', 'global_code': '7JFQW85X+5M'}",4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",14,-1,campground,-1,19.9079075,75.349185
CLOSED_TEMPORARILY,"Beed Bypass Rd, Satara Parisar, Aurangabad, Maharashtra 431010, India",E.C.I. Church,TRUE,ChIJ37isVAqi2zsRqRwi6g06bTk,"{'compound_code': 'R8MV+JM Satara Parisar, Aurangabad, Maharashtra', 'global_code': '7JFQR8MV+JM'}",4.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",8,-1,church,-1,19.834094,75.344129
CLOSED_TEMPORARILY,"Plot-95, Nandanvan Colony Area, Immanuel Mar Thoma Church, Cantonment, Maharashtra 431002, India",Immanuel Mart Thoma Church,TRUE,ChIJY7xpoxWY2zsRD0dBrtYGxzg,"{'compound_code': 'V8R4+QP Padegaon, Aurangabad, Maharashtra', 'global_code': '7JFQV8R4+QP'}",3.3,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",4,-1,church,-1,19.8919221,75.30679
CLOSED_TEMPORARILY,"RM94/4, MIDC, Bajaj Nagar, Ranjangaon Shenpunji, Waluj, Aurangabad, Maharashtra 431133, India",AG church Aurangabad,TRUE,ChIJJ6Ficuyb2zsR08hVuGQSakI,"{'compound_code': 'R6VM+MW Waluj, Aurangabad, Maharashtra', 'global_code': '7JFQR6VM+MW'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,church,-1,19.8441434,75.2347796
CLOSED_TEMPORARILY,"Bhavshingpura, Bhim Nagar, Aurangabad, Maharashtra 431001, India",Seventh Day Adventist Church,TRUE,ChIJZ7qMkSuY2zsRqI6k4aTKc-Q,"{'compound_code': 'V7XX+7C Aurangabad, Maharashtra', 'global_code': '7JFQV7XX+7C'}",4.3,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",7,-1,church,-1,19.8982469,75.298552
CLOSED_TEMPORARILY,"Plot No 59, Faizal Mansion, Nandanvan Colony, Dr Ambedkar Road, Nandanvan Colony Road, Shanti Pura, Near Marathwada University, Shanti Pura, Aurangabad, Maharashtra 431001, India",New Life Fellowship,TRUE,ChIJAQAAQCGY2zsRgom0GdqluaU,-1,4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,church,-1,19.9001355,75.3135218
CLOSED_TEMPORARILY,"Sarve no. 25/02, line no. 03, Jaibhavani Nagar, Sector, N 2, Cidco, Aurangabad, Maharashtra 431007, India",Living Water Fellowship Church,TRUE,ChIJeSFKjfWi2zsR0xQeyTUQhVk,"{'compound_code': 'V979+8H Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV979+8H'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,church,-1,19.8632839,75.3688874
CLOSED_TEMPORARILY,"High Court Colony Rd, Sangram Nagar, Aurangabad, Maharashtra 431005, India",Prajakata Memorial Nazerene Church,TRUE,ChIJ0SUCXpmY2zsRaQX8pAYpS3w,"{'compound_code': 'R8RM+QH Sangram Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQR8RM+QH'}",4.7,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",7,-1,church,-1,19.8419719,75.3339239
CLOSED_TEMPORARILY,"Nalanda Mahavidyalaya, Beed Bypass Rd, Satara Parisar, Aurangabad, Maharashtra 431005, India",MISSION INDIA CHURCH,TRUE,ChIJK5h4UESZ2zsRCbPsCMla4Y0,"{'compound_code': 'R8XM+64 Satara Parisar, Aurangabad, Maharashtra', 'global_code': '7JFQR8XM+64'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,19.8480307,75.3327621
CLOSED_TEMPORARILY,"Mukundnagar, Prathamesh Nagar, Aurangabad, Maharashtra 431007, India",Horeb Church,TRUE,ChIJC8Vv_Fai2zsRT-XwgDhv3G8,"{'compound_code': 'V96H+2Q Prathamesh Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV96H+2Q'}",4.8,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",12,-1,church,-1,19.8601239,75.3794248
CLOSED_TEMPORARILY,"95, Nandanvan Colony Rd, Nandanvan Colony, Padegaon, Aurangabad, Maharashtra 431002, India",Immanuel Marthoma church,TRUE,ChIJj8UDzUaZ2zsRA-CQt-Jl_uY,"{'compound_code': 'V8R3+8Q Padegaon, Aurangabad, Maharashtra', 'global_code': '7JFQV8R3+8Q'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,19.890782,75.3044801
CLOSED_TEMPORARILY,"State Bank Colony, New Usmanpura, Aurangabad, Maharashtra 431005, India",Bhaji vali bai statue,TRUE,ChIJ7cpR7z6Z2zsR7MFc_RA9t9M,"{'compound_code': 'V86H+X3 New Usmanpura, Aurangabad, Maharashtra', 'global_code': '7JFQV86H+X3'}",4.4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",16,-1,church,-1,19.8624564,75.3276324
OPERATIONAL,"Diocese of Marathwada, C.N.I Bungalow No. 28/A, Mission Compound Cantonment, Aurangabad, Maharashtra 431001, India",Diocese of Marathwada,-1,ChIJqaqqqnOY2zsR_x84cCSWlNk,-1,5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,church,-1,19.8799355,75.3324724
CLOSED_TEMPORARILY,"N2-P4/7/4, Toranagad Nagar, Ram Nagar, N 2, Cidco, Aurangabad, Maharashtra 431003, India",Highway To Zion Church,TRUE,ChIJ6XNTFf6i2zsR7ZKvCg6jtHQ,"{'compound_code': 'V99P+9H Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV99P+9H'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,church,-1,19.8684879,75.386405
CLOSED_TEMPORARILY,"VIP Rd, Bhadkal Gate, Kaziwada, Aurangabad, Maharashtra 431001, India",Hindustan Covenant Church,TRUE,ChIJ-zx8BxeY2zsRmI103xFDrkg,"{'compound_code': 'V8RC+C8 Aurangabad, Maharashtra', 'global_code': '7JFQV8RC+C8'}",4.7,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,church,-1,19.891099,75.320827
CLOSED_TEMPORARILY,"Snehnagar, Konkanwadi, Aurangabad, Maharashtra 431005, India",Faith Prayer Hall,TRUE,ChIJm1iExzuZ2zsRW54-udP7S8g,"{'compound_code': 'V89G+X9 Konkanwadi, Aurangabad, Maharashtra', 'global_code': '7JFQV89G+X9'}",4.7,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,church,-1,19.8699833,75.3258798
CLOSED_TEMPORARILY,"Gulmohar Colony, Father wadi, Padegaon, Aurangabad, Maharashtra 431002, India",St.Joseph Syro Malabar Catholic Church,TRUE,ChIJMXRGazOY2zsRnZ_f86C4BsI,"{'compound_code': 'V7PW+RG Padegaon, Aurangabad, Maharashtra', 'global_code': '7JFQV7PW+RG'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,church,-1,19.8870204,75.2963223
CLOSED_TEMPORARILY,"Bhavshingpura, Geeta Nagar, Aurangabad, Maharashtra 431002, India",Church of Christ,TRUE,ChIJRcy8QtKZ2zsREK4S_ConZBk,"{'compound_code': 'V7RR+X8 Aurangabad, Maharashtra', 'global_code': '7JFQV7RR+X8'}",4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",13,-1,church,-1,19.8924689,75.290848
CLOSED_TEMPORARILY,"Nandanvan Colony, Padegaon, Aurangabad, Maharashtra 431002, India",Cantonment Believers' (Brethren) Assembly,TRUE,ChIJoZxgEjiZ2zsRCzBO7ChCLn4,"{'compound_code': 'V8Q4+PG Padegaon, Aurangabad, Maharashtra', 'global_code': '7JFQV8Q4+PG'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,19.8893248,75.3062609
CLOSED_TEMPORARILY,"plot No.5, Bhajimandi Road, Near Sawangikar Hospital, Behind Soham Motors Mukundwadi, N 2, Cidco, Aurangabad, Maharashtra 431006, India",Jesus Loves Prayer Center,TRUE,ChIJ56A3iqui2zsRRSZiPJ9-s7Y,"{'compound_code': 'W83W+7Q Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQW83W+7Q'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,19.9032158,75.3469046
CLOSED_TEMPORARILY,"Sambhaji Colony, Mathura Nagar, N-6, Cidco, Aurangabad, Maharashtra 431003, India","Hanuman Mandir ,Sambhaji Colony",TRUE,ChIJHdNiE5ai2zsRuUs9BPSFbKY,"{'compound_code': 'V9M5+F2 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9M5+F2'}",4.7,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",15,-1,hindu_temple,-1,19.8836273,75.3576238
CLOSED_TEMPORARILY,"431003, Mathura Nagar, N-6, Cidco, Aurangabad, Maharashtra 431003, India",AshtaVinayak Ganapati Mandir,TRUE,ChIJjXatmL2i2zsRPkmHyakFg-Y,"{'compound_code': 'V9P4+FF Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9P4+FF'}",3,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",5,-1,hindu_temple,-1,19.8862338,75.3561676
CLOSED_TEMPORARILY,"At post pishor ta kannad, Maharashtra, India",Kanifnath Mandir,TRUE,ChIJq4B_y7Kj2zsR03cItG0taIw,"{'compound_code': 'V8GV+F8 Mondha, Aurangabad, Maharashtra', 'global_code': '7JFQV8GV+F8'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,19.8761653,75.3433139
CLOSED_TEMPORARILY,"Matoshri Nagar Chowk, Pundlik Nagar, Cidco, Aurangabad, Maharashtra 431001, India",Pavansut Hanuman Mandir,TRUE,ChIJJWi-HYui2zsRgKSmYRkejXk,"{'compound_code': 'V987+22 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV987+22'}",4.7,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,hindu_temple,-1,19.8651214,75.3626162
CLOSED_TEMPORARILY,"Bajrang Chowk, N 7, Cidco, Aurangabad, Maharashtra 431003, India",Sri Durga Mata Mandir,TRUE,ChIJ0wAx976i2zsRbSCSHldSwi4,"{'compound_code': 'V9Q6+98 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9Q6+98'}",4,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,hindu_temple,-1,19.8884433,75.3607894
CLOSED_TEMPORARILY,"New Mondha, Old Mondha, Mondha, Aurangabad, Maharashtra 431001, India",Sheetala Mata Mandir,TRUE,ChIJdSvxuHSY2zsR-4b62xlenm4,"{'compound_code': 'V8JP+WM Mondha, Aurangabad, Maharashtra', 'global_code': '7JFQV8JP+WM'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,19.882265,75.336721
OPERATIONAL,"Mahalaxmi Chowk, N 2, Cidco, Aurangabad, Maharashtra 431001, India",Shree Saibaba Mandir,-1,ChIJ4ZIyzPai2zsRXNC6YR_urZs,"{'compound_code': 'V99C+9W Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV99C+9W'}",4.3,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",29,-1,hindu_temple,-1,19.86843,75.372362
CLOSED_TEMPORARILY,"Shinhagad Colony, N-6, Cidco, Aurangabad, Maharashtra 431003, India",Sinhagad Ganesh Mandir,TRUE,ChIJ31ZtBJai2zsRetNFjcqSLgk,"{'compound_code': 'V9M5+R7 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9M5+R7'}",4.3,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",17,-1,hindu_temple,-1,19.8845827,75.3582143
CLOSED_TEMPORARILY,"Jhadav Mandi, Chilkalthana, Aurangabad, Maharashtra 431006, India",Sai Baba Temple,TRUE,ChIJ46Gwmuqi2zsR_twGcA_DdLQ,"{'compound_code': 'V9P8+2M Chilkalthana, Aurangabad, Maharashtra', 'global_code': '7JFQV9P8+2M'}",4.2,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",5,-1,hindu_temple,-1,19.8850369,75.3666786
CLOSED_TEMPORARILY,"Unnamed Road, Aurangabad, 431007, Sara Raaj Nagar, Garkheda, Aurangabad, Maharashtra 431007, India",Durga mata mandir,TRUE,ChIJSwLjI2Wj2zsR1u5tvs2_aUM,"{'compound_code': 'V955+M8 Garkheda, Aurangabad, Maharashtra', 'global_code': '7JFQV955+M8'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,19.859211,75.3583212
CLOSED_TEMPORARILY,"Hudco, Shivneri Colony, N 9, Cidco, Aurangabad, Maharashtra 431003, India",Renuka Mata Temple,TRUE,ChIJG542Hbei2zsRwpo-5HHfs7Y,"{'compound_code': 'V9X6+R9 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9X6+R9'}",4.6,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",570,-1,hindu_temple,-1,19.8996,75.3609
CLOSED_TEMPORARILY,"Bajarang Chowk, N 7, Cidco, Aurangabad, Maharashtra 431003, India",Shree Vithal Rukhmini Mandir,TRUE,ChIJf1uh8b6i2zsRo0Sab_CyKa0,"{'compound_code': 'V9Q6+F7 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9Q6+F7'}",4.5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,hindu_temple,-1,19.8886517,75.3606391
CLOSED_TEMPORARILY,"Indira Nagar, M G M, Aurangabad, Maharashtra 431003, India",Nagnath Pataleshwar Mandir,TRUE,ChIJ_eBR4Zii2zsR43zbm_0G53Y,"{'compound_code': 'V8JX+MG M G M, Aurangabad, Maharashtra', 'global_code': '7JFQV8JX+MG'}",4.6,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",16,-1,hindu_temple,-1,19.881642,75.3488015
CLOSED_TEMPORARILY,"vitttal nagar, Naregaon, Chilkalthana, Aurangabad, Maharashtra 431001, India",Maruti Mandir,TRUE,ChIJo_9kO9mi2zsRUJypcRyOt5g,"{'compound_code': 'V9VM+JJ Aurangabad, Maharashtra', 'global_code': '7JFQV9VM+JJ'}",4.3,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",27,-1,hindu_temple,-1,19.894021,75.384084
CLOSED_TEMPORARILY,"Supari Hanuman Rd, Gulmandi, Shahgunj, Aurangabad, Maharashtra 431001, India",Bholeshwar Mandir,TRUE,ChIJldKAdA2Y2zsRsyuUEdUOq6M,"{'compound_code': 'V8PJ+48 Shahgunj, Aurangabad, Maharashtra', 'global_code': '7JFQV8PJ+48'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,hindu_temple,-1,19.8852684,75.3308413
CLOSED_TEMPORARILY,"17, Chaitanya Nagar, Garkheda, Aurangabad, Maharashtra 431009, India","Aajubai Mandir, Lakshmikant Maharaj Mandir. Garkheda Aurangabad",TRUE,ChIJ4ygJcYai2zsR2PcN_UClHKU,"{'compound_code': 'V982+H9 Garkheda, Aurangabad, Maharashtra', 'global_code': '7JFQV982+H9'}",4.8,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",10,-1,hindu_temple,-1,19.8664293,75.3509317
OPERATIONAL,"21, Varad Ganesh Mandir Rd, Samarth Nagar, Aurangabad, Maharashtra 431001, India",Sunder Lodge,-1,ChIJ-5KDk2qY2zsRXpZo1lOaWA4,"{'compound_code': 'V8H9+RM Samarth Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV8H9+RM'}",3.9,"['lodging', 'point_of_interest', 'establishment']",264,{'open_now': True},lodging,-1,19.8796199,75.3191559
OPERATIONAL,"Jalna Road Highway, Opposite, Seven Hills Flyover Rd, Rana Nagar, Aurangabad, Maharashtra 431005, India",OYO 12049 Hotel Ravi Kiran Executive,-1,ChIJY7xpoxWY2zsR_KDmpA9tcic,"{'compound_code': 'V9F4+G3 Aurangabad, Maharashtra', 'global_code': '7JFQV9F4+G3'}",3,"['lodging', 'point_of_interest', 'establishment']",211,{'open_now': True},lodging,-1,19.873875,75.3551911
OPERATIONAL,"Near Railway Station, Main Road, Aurangabad, Maharashtra 431005, India",Hotel Preetam,-1,ChIJBc8ClF6Y2zsR0Q3scLFZcjw,"{'compound_code': 'V866+8M Aurangabad, Maharashtra', 'global_code': '7JFQV866+8M'}",3.8,"['lodging', 'point_of_interest', 'establishment']",536,{'open_now': True},lodging,-1,19.8607732,75.3116652
OPERATIONAL,"Abdul Azim Marg, Irani Hotel, Buddi lane, Naralibag, Aurangabad, Maharashtra 431001, India",Hotel sagar lodging,-1,ChIJASQ-sBGY2zsR84PTKyLDf_s,"{'compound_code': 'V8RG+6X Naralibag, Aurangabad, Maharashtra', 'global_code': '7JFQV8RG+6X'}",3.3,"['lodging', 'point_of_interest', 'establishment']",54,{'open_now': True},lodging,-1,19.890501,75.327446
OPERATIONAL,"Kushal Nagar, Jalna Road, Aurangabad, Maharashtra 431005, India",Hotel Raj,-1,ChIJKbSkzHaY2zsRYkMb_K8sPAw,"{'compound_code': 'V8GP+55 Aurangabad, Maharashtra', 'global_code': '7JFQV8GP+55'}",3.9,"['lodging', 'point_of_interest', 'establishment']",555,{'open_now': True},lodging,-1,19.87542,75.335451
OPERATIONAL,"New Gulmandi Rd, Gomtesh Market, Khokadpura, Aurangabad, Maharashtra 431001, India",Hotel Gomatgiri,-1,ChIJIZtaYhKY2zsR6LS-RjH3-ho,"{'compound_code': 'V8MJ+95 Aurangabad, Maharashtra', 'global_code': '7JFQV8MJ+95'}",3.6,"['lodging', 'point_of_interest', 'establishment']",129,-1,lodging,-1,19.883433,75.3304199
OPERATIONAL,"Tourists Home, Rajnagar, Bansilal Nagar, Aurangabad, Maharashtra 431005, India",Tourists Home Hotel,-1,ChIJFcJ5nmeY2zsRB-r9Oh_58O8,"{'compound_code': 'V876+PG Aurangabad, Maharashtra', 'global_code': '7JFQV876+PG'}",3.9,"['lodging', 'point_of_interest', 'establishment']",430,-1,lodging,-1,19.8643009,75.3113727
OPERATIONAL,"Seven Hill Flyover, Jalna Road, Vidya Nagar, beside IDBI Bank, Aurangabad, Maharashtra 431009, India",Hotel Angeethi,-1,ChIJQdlObJCi2zsRu-EDBKlsZQs,"{'compound_code': 'V9F3+WF Aurangabad, Maharashtra', 'global_code': '7JFQV9F3+WF'}",3.7,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",698,{'open_now': True},lodging,-1,19.874822,75.3536649
OPERATIONAL,"NH-211, Mukundwadi, Jalna road, opp. PVR Multiplex, Aurangabad, Maharashtra 431003, India",Hotel Avon International,-1,ChIJ8yg1Y5qi2zsRTfPlW84VaT8,"{'compound_code': 'V9CG+6P Aurangabad, Maharashtra', 'global_code': '7JFQV9CG+6P'}",3.8,"['lodging', 'point_of_interest', 'establishment']",851,{'open_now': True},lodging,-1,19.8705046,75.3768221
OPERATIONAL,"SSI Cidco Rd, Town Center, M G M, Aurangabad, Maharashtra 431003, India",Hotel Varsha Inn,-1,ChIJSVVVJZOi2zsR5BP6wrMIF50,"{'compound_code': 'V9H6+5G M G M, Aurangabad, Maharashtra', 'global_code': '7JFQV9H6+5G'}",3.7,"['lodging', 'point_of_interest', 'establishment']",495,-1,lodging,-1,19.8779812,75.3612942
OPERATIONAL,"G-38, MGM Rd, beside HPCL, Town Center, Cidco, Aurangabad, Maharashtra 431003, India",Hotel The Leaf,-1,ChIJHysGhJCi2zsROH6zvcSnQcU,"{'compound_code': 'V9H6+65 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9H6+65'}",3.7,"['lodging', 'point_of_interest', 'establishment']",271,-1,lodging,-1,19.8781084,75.3604522
OPERATIONAL,"35 Town Centre, Behind nupur Cinema, Jalna Road, opp. M.G.M. Hospital, Cidco, Aurangabad, Maharashtra 431003, India",Hotel Vijay Residency,-1,ChIJh4QhjZCi2zsR0vqzCoSOgYE,"{'compound_code': 'V9G3+HQ Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9G3+HQ'}",3.7,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",458,{'open_now': True},lodging,-1,19.8764412,75.354493
OPERATIONAL,"Plot No.1, Jalna Road, Aurangabad, Maharashtra 431003, India",OYO 8600 Hotel Deepali Executive Aurangabad,-1,ChIJ4R8JhvKi2zsR2Wfy-c37x00,"{'compound_code': 'V9F8+9R Aurangabad, Maharashtra', 'global_code': '7JFQV9F8+9R'}",4,"['lodging', 'point_of_interest', 'establishment']",148,{'open_now': True},lodging,-1,19.873445,75.367104
OPERATIONAL,"Plot No, 45, Adalat Rd, opposite District Court, near ABC Complex, Chintamani Colony, Aurangabad, Maharashtra 431001, India",Treebo Trend Royal Kourt - Hotel in Aurangabad,-1,ChIJt50lLc1ZqDsRrCoUk_e2gMA,"{'compound_code': 'V8CC+XF Chintamani Colony, Aurangabad, Maharashtra', 'global_code': '7JFQV8CC+XF'}",3.9,"['lodging', 'point_of_interest', 'establishment']",418,{'open_now': True},lodging,-1,19.8724717,75.3212001
OPERATIONAL,"Plot no. 3 & 4 N-3, CIDCO, Jalna Road, near High Court, Aurangabad, Maharashtra 431001, India",Treebo Trend Yuvraj,-1,ChIJu6_5bpKi2zsRikvYZX7jH_U,"{'compound_code': 'V9F6+Q4 Aurangabad, Maharashtra', 'global_code': '7JFQV9F6+Q4'}",3.7,"['lodging', 'point_of_interest', 'establishment']",248,{'open_now': True},lodging,-1,19.8743755,75.3603721
OPERATIONAL,"Plot No. 1, Nirala Bazar, Aurangabad, Maharashtra 431001, India",OYO 10416 Hotel Arts Executive,-1,ChIJR6xPZGuY2zsR1vnLvcl6HkU,"{'compound_code': 'V8JF+27 Aurangabad, Maharashtra', 'global_code': '7JFQV8JF+27'}",3.9,"['lodging', 'point_of_interest', 'establishment']",66,{'open_now': True},lodging,-1,19.8801231,75.3232148
OPERATIONAL,"New, Naka Fly Over, Rokadiya Hanuman Colony, Near, Mondha, Aurangabad, Maharashtra 431005, India",Hotel Venkateshwar,-1,ChIJf-dHynaY2zsRNltW-_SZ-0I,"{'compound_code': 'V8GP+98 Mondha, Aurangabad, Maharashtra', 'global_code': '7JFQV8GP+98'}",3.8,"['lodging', 'point_of_interest', 'establishment']",259,-1,lodging,-1,19.8758818,75.3357799
OPERATIONAL,"M G M Campus, Central Naka Rd, N-6, Cidco, Aurangabad, Maharashtra 431003, India",AAGMAN the Guest House,-1,ChIJDZ4BHZei2zsRDcAhSso7TIg,"{'compound_code': 'V9J4+96 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9J4+96'}",3.7,"['lodging', 'point_of_interest', 'establishment']",40,-1,lodging,-1,19.880982,75.355622
OPERATIONAL,"Bhanudas Sabhahgrah Railway Station Road Rajnagar, MIDC, Aurangabad, Maharashtra 431005, India",Hotel Great Punjab,-1,ChIJEZ0pL1mY2zsRlDXhvx8piII,"{'compound_code': 'V866+HR Aurangabad, Maharashtra', 'global_code': '7JFQV866+HR'}",3.1,"['lodging', 'point_of_interest', 'establishment']",436,{'open_now': True},lodging,-1,19.8614348,75.312031
CLOSED_TEMPORARILY,"Juna Bazar, City Chowk, Buddi lane, Naralibag, Aurangabad, Maharashtra 431001, India",KHANA MASJID AURANGABAD,TRUE,ChIJ-XLW9hGY2zsRH9YdjP_e_N8,"{'compound_code': 'V8QH+FF Naralibag, Aurangabad, Maharashtra', 'global_code': '7JFQV8QH+FF'}",4.3,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",13,-1,mosque,-1,19.8886678,75.3286446
CLOSED_TEMPORARILY,"New Usmanpura, Aurangabad, Maharashtra 431005, India",shah colony masjid,TRUE,ChIJAXiYhGSY2zsR30uLK5FcCqQ,"{'compound_code': 'V88G+5W New Usmanpura, Aurangabad, Maharashtra', 'global_code': '7JFQV88G+5W'}",4.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",47,-1,mosque,-1,19.8653758,75.3272793
CLOSED_TEMPORARILY,"No. 5-19-68 Sabji Mandi, Paithan Gate, Khokadpura, Aurangabad, Maharashtra 431001, India",Bagban Masjid,TRUE,ChIJYVeAfnKY2zsRJlUB3hZkJt0,"{'compound_code': 'V8HH+QW Aurangabad, Maharashtra', 'global_code': '7JFQV8HH+QW'}",4.5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",79,-1,mosque,-1,19.8794673,75.3297875
CLOSED_TEMPORARILY,"Shah Bazar, Champa Chowk, Kaiser Colony, Shahgunj, Aurangabad, Maharashtra 431001, India",Mohammadi Masjid,TRUE,ChIJtfnPlaCi2zsRlWGv1WzW_Ls,"{'compound_code': 'V8QR+4W Shahgunj, Aurangabad, Maharashtra', 'global_code': '7JFQV8QR+4W'}",4.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",88,-1,mosque,-1,19.8878576,75.3423501
CLOSED_TEMPORARILY,"Bharat Nagar, Sara Raaj Nagar, Garkheda, Aurangabad, Maharashtra 431007, India",Bismillah Masjid Bharat Nagar Garkheda Parisar Aurangabad,TRUE,ChIJ-9xOcWGi2zsRbdysZ-t37Y8,"{'compound_code': 'V955+6G Garkheda, Aurangabad, Maharashtra', 'global_code': '7JFQV955+6G'}",3.9,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",7,-1,mosque,-1,19.8580326,75.3588637
CLOSED_TEMPORARILY,"Rauf Colony, Buddi lane, Naralibag, Aurangabad, Maharashtra 431001, India",Shia Masjid,TRUE,ChIJP98S6xGY2zsR6H5KRrCtTHY,"{'compound_code': 'V8QH+R7 Aurangabad, Maharashtra', 'global_code': '7JFQV8QH+R7'}",4.1,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",57,-1,mosque,-1,19.8895167,75.3282261
