business_status,formatted_address,name,opening_hours,place_id,plus_code,rating,types,user_ratings_total,permanently_closed,tag,price_level,lat,long
OPERATIONAL,"Opposite Rithala Metro Station, Sector 10, Rohini, Delhi, 110085, India",Adventure Island,{'open_now': True},ChIJq6qqmkABDTkREBpp5hT5OSo,"{'compound_code': 'P4F7+FJ Rohini, New Delhi, Delhi', 'global_code': '7JWVP4F7+FJ'}",4,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",13458,-1,amusement_park,-1,28.7237007,77.1140798
CLOSED_TEMPORARILY,"Adventure Island Sector 10, Rohini, rithla metro station, Delhi 110085, India",Derby Devils,-1,ChIJt-m9tEcBDTkRZttfCCHMkb0,"{'compound_code': 'P4G8+57 Rohini, New Delhi, Delhi', 'global_code': '7JWVP4G8+57'}",3.9,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",33,TRUE,amusement_park,-1,28.7254742,77.1157327
CLOSED_TEMPORARILY,"15, Pandit Pant Marg, Baba Kharak Singh Marg Area, New Delhi, Delhi 110001, India",Amusement Arena,-1,ChIJxSpXVa3iDDkR3PJvV2gu_m8,"{'compound_code': 'J6C4+W8 New Delhi, Delhi', 'global_code': '7JWVJ6C4+W8'}",4.2,"['amusement_park', 'point_of_interest', 'establishment']",58,TRUE,amusement_park,-1,28.6222724,77.2058064
CLOSED_TEMPORARILY,"Adventure Island, Near Rithala Metro Station, Sector 10, Rohini, New Delhi, Delhi 110085, India",Wild Wheels Ride,-1,ChIJ56ZIzEcBDTkRterofMRxXkk,"{'compound_code': 'P4G8+44 Rohini, New Delhi, Delhi', 'global_code': '7JWVP4G8+44'}",4.1,"['amusement_park', 'point_of_interest', 'establishment']",51,TRUE,amusement_park,-1,28.7253274,77.1152923
OPERATIONAL,"Gate, Street Number 11, near The Great India Place Mall, Sector 38, Noida, Uttar Pradesh 201301, India",KidZania Delhi NCR,-1,ChIJLYnh10nkDDkRv2LExXyW29k,"{'compound_code': 'H87C+WR Sector 38, Noida, Uttar Pradesh', 'global_code': '7JWVH87C+WR'}",4.5,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",6377,-1,amusement_park,-1,28.5647843,77.3220308
CLOSED_TEMPORARILY,"2nd Floor, West Gate Mall, Rajouri Garden, New Delhi-110027, Raja Garden, Rajouri Garden, New Delhi, Delhi 110018, India",Fun Villa,-1,ChIJZZcjcXMDDTkRYDQRhM7xF70,"{'compound_code': 'M43F+C6 Rajouri Garden, New Delhi, Delhi', 'global_code': '7JWVM43F+C6'}",3.9,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",51,TRUE,amusement_park,-1,28.6535362,77.1230605
CLOSED_TEMPORARILY,"Adventure Island, Sector 12, Rohini, Delhi, 110085, India",Splash Down Ride,-1,ChIJu-7awkcBDTkRom5HYMu8v1k,"{'compound_code': 'P4G7+JW Rohini, New Delhi, Delhi', 'global_code': '7JWVP4G7+JW'}",4.3,"['amusement_park', 'point_of_interest', 'establishment']",114,TRUE,amusement_park,-1,28.7265879,77.1147698
CLOSED_TEMPORARILY,"240, Khayala, Vishnu Garden, New Delhi, Delhi 110018, India",Mastiii Trampoline Adventure Park,-1,ChIJZTfKhO8FDTkRqlMn9BuHS-E,"{'compound_code': 'M442+2X Vishnu Garden, Delhi', 'global_code': '7JWVM442+2X'}",2.7,"['amusement_park', 'point_of_interest', 'establishment']",3,TRUE,amusement_park,-1,28.6551097,77.1024296
CLOSED_TEMPORARILY,"Swarn Jayanti Park, Sector 10, Rohini, Delhi, 110085, India",paris bridge,-1,ChIJye0Yoo4BDTkROCegusbCv-U,"{'compound_code': 'P4F7+MQ Rohini, New Delhi, Delhi', 'global_code': '7JWVP4F7+MQ'}",4.7,"['amusement_park', 'point_of_interest', 'establishment']",3,TRUE,amusement_park,-1,28.7242083,77.1144321
CLOSED_TEMPORARILY,"Adventure Island, Sector 12, Rohini, Delhi, 110085, India",Bumper Cars Ride,-1,ChIJkdNcSkYBDTkRcSQ0TomQWO8,"{'compound_code': 'P4G8+36 Rohini, New Delhi, Delhi', 'global_code': '7JWVP4G8+36'}",4.3,"['amusement_park', 'point_of_interest', 'establishment']",12,TRUE,amusement_park,-1,28.725247,77.115583
CLOSED_TEMPORARILY,"D Block, Samalka, New Delhi, Delhi 110037, India",Divya Inflatables,-1,ChIJ49xJo50bDTkRDnFsczGsjIs,"{'compound_code': 'G3JX+M5 Samalka, New Delhi, Delhi', 'global_code': '7JWVG3JX+M5'}",5,"['amusement_park', 'point_of_interest', 'establishment']",1,TRUE,amusement_park,-1,28.5317325,77.0979099
CLOSED_TEMPORARILY,"Building 13C, क्लब मार्ग, N W Ave Rd, Punjabi Bagh, New Delhi, Delhi 110026, India",X Pins Down,-1,ChIJjbXjtGwDDTkRYCv5tV2JXf8,"{'compound_code': 'M48G+J9 Punjabi Bagh, New Delhi, Delhi', 'global_code': '7JWVM48G+J9'}",4.1,"['amusement_park', 'point_of_interest', 'establishment']",277,TRUE,amusement_park,-1,28.6665104,77.1259582
CLOSED_TEMPORARILY,"Dr KN Katju Marg, Pocket 2, Sector 11C, Rohini, Delhi, 110085, India",Shree Ramleela Commitee,-1,ChIJS4KakfoBDTkRqnQL0xHCSKM,"{'compound_code': 'P4J9+CG Rohini, New Delhi, Delhi', 'global_code': '7JWVP4J9+CG'}",0,"['amusement_park', 'point_of_interest', 'establishment']",0,TRUE,amusement_park,-1,28.7310424,77.1187522
CLOSED_TEMPORARILY,"Adventure Island, Opposite Rithala Metro Station, Sector 10, Rohini, New Delhi, Delhi 110085, India",Sky Jumper Trampoline Park,-1,ChIJrXzLnvQBDTkRj1oKSRWKxfY,"{'compound_code': 'P4C8+C5 Rohini, New Delhi, Delhi', 'global_code': '7JWVP4C8+C5'}",4,"['amusement_park', 'point_of_interest', 'establishment']",23,TRUE,amusement_park,-1,28.7210643,77.1154368
CLOSED_TEMPORARILY,"Pocket E, Block A, GTB Enclave, Dilshad Garden, Delhi, 110093, India",Shri Ram Leela ground,-1,ChIJYXHGPoD7DDkR3tZbfTq4om0,"{'compound_code': 'M8Q5+QF Dilshad Garden, New Delhi, Delhi', 'global_code': '7JWVM8Q5+QF'}",5,"['amusement_park', 'point_of_interest', 'establishment']",3,TRUE,amusement_park,-1,28.6893821,77.3086637
CLOSED_TEMPORARILY,"Adventure Island, Sector 12, Rohini, Delhi, 110085, India",Tiny Tv Transit Ride,-1,ChIJzdMpNEYBDTkReB0ZeV3zj8k,"{'compound_code': 'P4G8+23 Rohini, New Delhi, Delhi', 'global_code': '7JWVP4G8+23'}",4.1,"['amusement_park', 'point_of_interest', 'establishment']",15,TRUE,amusement_park,-1,28.725047,77.1151479
CLOSED_TEMPORARILY,"22, Pocket 2, Sector 11, Rohini, Delhi, 110085, India",Shree Keshav Ramleela,-1,ChIJ4-YrB2IBDTkRQLYC_djisAk,"{'compound_code': 'P4H8+RX Rohini, New Delhi, Delhi', 'global_code': '7JWVP4H8+RX'}",0,"['amusement_park', 'point_of_interest', 'establishment']",0,TRUE,amusement_park,-1,28.7295527,77.1174782
CLOSED_TEMPORARILY,"C/o Fun N Food Village, Old Delhi Gurgaon Road, Kapshera, New Delhi, Delhi 110097, India",Polo Amusement Park Limited,-1,ChIJRR9jM-EbDTkRipvyOUuhsgw,"{'compound_code': 'G3FM+P9 New Delhi, Delhi', 'global_code': '7JWVG3FM+P9'}",2.8,"['point_of_interest', 'establishment']",6,TRUE,amusement_park,-1,28.5243742,77.0834149
CLOSED_TEMPORARILY,"Plot No A2, Sector 38-A, Noida, Uttar Pradesh 201301, India",The Great India Place Theme Park,-1,ChIJxyQsJTbkDDkR-UgVZJArWzY,"{'compound_code': 'H87F+JV Noida, Uttar Pradesh', 'global_code': '7JWVH87F+JV'}",4.3,"['amusement_park', 'point_of_interest', 'establishment']",783,TRUE,amusement_park,-1,28.5640223,77.3247024
OPERATIONAL,"I & J Block 2000 Wala, Road, Jahangirpuri, Delhi, 110033, India",Shree Chhat Ghat Jheel Wala DDA Park Jahangir Puri Delhi,-1,ChIJZSzW-BoBDTkRaIjgtHZJ7fw,"{'compound_code': 'P5M6+C6 Jahangirpuri, New Delhi, Delhi', 'global_code': '7JWVP5M6+C6'}",5,"['point_of_interest', 'establishment']",7,-1,amusement_park,-1,28.7335546,77.1605504
CLOSED_TEMPORARILY,"H 18/14, Ground Floor, Garud Marg Road, Malviya Nagar, New Delhi, Delhi 110017, India",Dhanaulti Camp,-1,ChIJ5ecSuXcDDTkRAAjFNeHGPgA,"{'compound_code': 'M458+49 New Delhi, Delhi', 'global_code': '7JWVM458+49'}",4.2,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",42,TRUE,campground,-1,28.6578116,77.1159227
CLOSED_TEMPORARILY,"Plot No 2, A2 Block, Gali Number 7, Sant Nagar, Delhi, 110084, India",Camping Near Delhi,-1,ChIJRRg_LVz_DDkRVhcSilVIKFo,"{'compound_code': 'P5QW+QW Delhi', 'global_code': '7JWVP5QW+QW'}",5,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",3,TRUE,campground,-1,28.7394996,77.197279
CLOSED_TEMPORARILY,"Street No 7, Block H, Raghu Nagar, Dabri, RZ-226, 2nd Floor, Opposite Janak Cinema, Pankha Road, Delhi, 110045, India",Camping in Rishikesh,-1,ChIJmbWxgYwbDTkRSPSFti3Z6I0,"{'compound_code': 'J36Q+3G Delhi', 'global_code': '7JWVJ36Q+3G'}",0,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0,TRUE,campground,-1,28.610245,77.0888071
CLOSED_TEMPORARILY,"jamia ncc parade &campimg ground jamia millia islamia, Delhi, India",Jamia NCC Camping and Parade Ground,-1,ChIJXbNoW4rjDDkR-QpSvTI1F7E,"{'compound_code': 'H77M+QV Okhla, New Delhi, Delhi', 'global_code': '7JWVH77M+QV'}",4.4,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",100,TRUE,campground,-1,28.5644019,77.2846435
CLOSED_TEMPORARILY,"House no 36, Road no 75 Swastik Apartments, West Punjabi Bagh, New Delhi, Delhi 110026, India",Dhauj Camp,-1,ChIJjdt1qp8DDTkRoXFcDFpccfQ,"{'compound_code': 'M47F+57 New Delhi, Delhi', 'global_code': '7JWVM47F+57'}",3.8,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",5,TRUE,campground,-1,28.6628977,77.1231309
CLOSED_TEMPORARILY,"110007, Block F, Kamla Nagar, Delhi, 110007, India",CRS PG,-1,ChIJyScb-o_9DDkRQTjysts0Zhw,"{'compound_code': 'M6H4+X4 Kamla Nagar, New Delhi, Delhi', 'global_code': '7JWVM6H4+X4'}",3.2,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",86,TRUE,campground,-1,28.6799426,77.2053534
CLOSED_TEMPORARILY,"L-2A, Kanchen House, Karampura Commercial Complex, New Delhi, Delhi 110015, India",Camp Wild Dhauj,-1,ChIJx6R9_9kaDTkRIB0WIP3VBIQ,"{'compound_code': 'M47W+7Q New Delhi, Delhi', 'global_code': '7JWVM47W+7Q'}",3.6,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",7,TRUE,campground,-1,28.66322,77.1469084
CLOSED_TEMPORARILY,"Pocket A, Sector 17 Dwarka, Dwarka, Delhi, 110075, India",NLU Empty Land,-1,ChIJv6ivsLEaDTkRyO4hCBuVhAw,"{'compound_code': 'J22F+CG Dwarka, New Delhi, Delhi', 'global_code': '7JWVJ22F+CG'}",3.4,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",8,TRUE,campground,-1,28.6010948,77.0237762
CLOSED_TEMPORARILY,"aurelia km 102, India",Europing Camping Village,-1,ChIJldX-ca3jDDkRseJHaIgq9ds,"{'compound_code': 'H69V+Q3 Lajpat Nagar, New Delhi, Delhi', 'global_code': '7JWVH69V+Q3'}",5,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1,TRUE,campground,-1,28.5694842,77.2426921
CLOSED_TEMPORARILY,"B1 Block, Plot No.-22&232, Suite-104 UGF, Street-5, Rajapuri Rd, Uttam Nagar, New Delhi, Delhi 110059, India",Kareri Lake Trek,-1,ChIJyXTJENsFDTkRfmSU-8ePpZE,"{'compound_code': 'J354+GP Uttam Nagar, Delhi', 'global_code': '7JWVJ354+GP'}",0,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0,TRUE,campground,-1,28.6087534,77.0568106
CLOSED_TEMPORARILY,"APS Colony Rd, Sanjay Vihar, Jharera Village, Delhi Cantonment, New Delhi, Delhi 110010, India",R R Camp,-1,ChIJD-ud4ZIdDTkRleYNv55zYbE,"{'compound_code': 'H4HP+8V Delhi Cantonment, New Delhi, Delhi', 'global_code': '7JWVH4HP+8V'}",0,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0,TRUE,campground,-1,28.5782886,77.1371546
CLOSED_TEMPORARILY,"BSF Campus, Kapashera Najafgarh Road, Chhawla, New Delhi, Delhi 110072, India",R K Wadhwa Parade Ground,-1,ChIJZTSSLoIQDTkRVZ7qqx56Gr4,"{'compound_code': 'H225+F5 Chhawla, New Delhi, Delhi', 'global_code': '7JWVH225+F5'}",4.5,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",67,TRUE,campground,-1,28.5511421,77.0079374
CLOSED_TEMPORARILY,"Plot 11, 12, Sagarpur Palam Rd, Maharshi Enclave, Sagarpur East, Sagar Pur, New Delhi, Delhi 110045, India",DDA Ground Sagarpur,-1,ChIJo1hlyTEbDTkRrwpsEqFZs5o,"{'compound_code': 'H4X2+7R Sagar Pur, New Delhi, Delhi', 'global_code': '7JWVH4X2+7R'}",3.3,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",6,TRUE,campground,-1,28.5982424,77.1021185
CLOSED_TEMPORARILY,"National Camping-cum-Training Centre, The Bharat Scouts and Guides, B-1270, Delhi, New Ashok Nagar Rd, Block B, New Ashok Nagar, New Delhi, Uttar Pradesh 110096, India",Bharat Scouts & Guides,-1,ChIJZ_5GaInkDDkRqjogUdZrsm0,-1,3.6,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",48,TRUE,campground,-1,28.5892114,77.3031468
CLOSED_TEMPORARILY,"Electrical Engineering Department, Delhi Technological University, Shahbad Daulatpur Village, Rohini, Delhi, 110042, India",Depression Point,-1,ChIJc11Hl28BDTkRmIE_mJSyZS8,"{'compound_code': 'P4X8+GM Rohini, New Delhi, Delhi', 'global_code': '7JWVP4X8+GM'}",5,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",3,TRUE,campground,-1,28.7487549,77.1166916
CLOSED_TEMPORARILY,"b157.sec-3 bawana d.s.l.l.d.c delhi_, 110039, India",V.R. Industries,-1,ChIJoapjV4QHDTkRwmCILmTtcIg,"{'compound_code': 'Q2JX+VC Bawana, New Delhi, Delhi', 'global_code': '7JWVQ2JX+VC'}",2.9,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",7,TRUE,campground,-1,28.7821295,77.0485193
CLOSED_TEMPORARILY,"237/91, Goswami marg, Khichripur, Mayur Vihar, Gali Number 1, Khichripur, Mayur Vihar, Delhi, 110091, India",Vrc Site,-1,ChIJVVVV5cXkDDkRUwRDjNUTnj8,"{'compound_code': 'J8C8+69 Mayur Vihar, New Delhi, Delhi', 'global_code': '7JWVJ8C8+69'}",3.3,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",8,TRUE,campground,-1,28.6205422,77.3159296
CLOSED_TEMPORARILY,"g-16/38, Sector 15, Pocket 16, Sector 15G, Rohini, Delhi, 110089, India",Dhanaulti incredible camp,-1,ChIJG9ganE4BDTkRaJpgeKH3kpU,"{'compound_code': 'P4HH+V4 Rohini, New Delhi, Delhi', 'global_code': '7JWVP4HH+V4'}",4.4,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",8,TRUE,campground,-1,28.729649,77.127756
CLOSED_TEMPORARILY,"Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110075, India",DDA Ground Sec 6 Dwarka,-1,ChIJVT2yXKEbDTkRQqC7s_nKH8w,"{'compound_code': 'H3R8+MG Dwarka, New Delhi, Delhi', 'global_code': '7JWVH3R8+MG'}",3,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1,TRUE,campground,-1,28.5916424,77.0663204
OPERATIONAL,"Pocket 8, Block B, Sector 19, Rohini, Delhi, 110089, India",Ncc Bhawan Rohini,{'open_now': False},ChIJgxT4oakBDTkRtEoqdMthbcg,"{'compound_code': 'P4JQ+RV Rohini, New Delhi, Delhi', 'global_code': '7JWVP4JQ+RV'}",4.6,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",113,-1,campground,-1,28.7320593,77.139709
CLOSED_TEMPORARILY,"Lothian Rd, Kashmere Gate, Delhi, 110006, India",St. James' Church,-1,ChIJpQYNLQb9DDkRWSdP0QFWx84,"{'compound_code': 'M68J+79 Kashmere Gate, New Delhi, Delhi', 'global_code': '7JWVM68J+79'}",4.3,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",818,TRUE,church,-1,28.6657174,77.2309379
CLOSED_TEMPORARILY,"Church Road, 1, North Ave, New Delhi, Delhi 110001, India",Cathedral Church of The Redemption,-1,ChIJob31Q6ziDDkRE7VRGpMRXbQ,"{'compound_code': 'J692+5R New Delhi, Delhi', 'global_code': '7JWVJ692+5R'}",4.6,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",1927,TRUE,church,-1,28.6179611,77.2020111
CLOSED_TEMPORARILY,"1, Church Rd, Sector 2 R K Puram, Sector 2, Rama Krishna Puram, New Delhi, Delhi 110022, India",St Thomas’ Church,-1,ChIJz_muRI8dDTkRLXpFAOELpR8,"{'compound_code': 'H56Q+W3 Rama Krishna Puram, New Delhi, Delhi', 'global_code': '7JWVH56Q+W3'}",4.4,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",1139,TRUE,church,-1,28.5623569,77.187706
CLOSED_TEMPORARILY,"B-68, Defence Colony, New Delhi, Delhi 110024, India",St. Luke's Church,-1,ChIJX0h7X1riDDkRRXy-K-8SN-8,"{'compound_code': 'H69G+WW New Delhi, Delhi', 'global_code': '7JWVH69G+WW'}",4.4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",69,TRUE,church,-1,28.5698454,77.2273731
OPERATIONAL,"Fatehpuri, Church Mission Rd, Katra Ghel, Khari Baoli, Chandni Chowk, New Delhi, Delhi 110006, India",St. Stephen's Church,-1,ChIJ8RBICA79DDkRyikwKK5CDuo,"{'compound_code': 'M65F+M7 Chandni Chowk, New Delhi, Delhi', 'global_code': '7JWVM65F+M7'}",4.3,"['church', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",394,-1,church,-1,28.6591493,77.2231587
CLOSED_TEMPORARILY,"24, Lodhi Rd, CGO Complex, Pragati Vihar, New Delhi, Delhi 110003, India",Centenary Methodist Church,-1,ChIJ23aRfuLiDDkRqi9VpdjxDZU,"{'compound_code': 'H6RQ+RM New Delhi, Delhi', 'global_code': '7JWVH6RQ+RM'}",4.7,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",628,TRUE,church,-1,28.592048,77.2391438
CLOSED_TEMPORARILY,"RZ-4, Indra Park Extension, Indira Park, Uttam Nagar, Delhi, 110059, India",West Delhi Church,-1,ChIJYwWTQ8UEDTkRrxVUZIbJGdQ,"{'compound_code': 'J3C9+HM Uttam Nagar, Delhi', 'global_code': '7JWVJ3C9+HM'}",3.9,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",14,TRUE,church,-1,28.621449,77.069206
CLOSED_TEMPORARILY,"9, Green Ave Rd, Vasant Kunj, New Delhi, Delhi 110070, India",St. Alphonsa's Church,-1,ChIJY1x2b2geDTkROmDpbwDirhE,"{'compound_code': 'G546+49 Vasant Kunj, New Delhi, Delhi', 'global_code': '7JWVG546+49'}",4.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",96,TRUE,church,-1,28.5052662,77.1609754
CLOSED_TEMPORARILY,"22, Bhai Vir Singh Marg, New Delhi, Delhi 110001, India",Delhi Bible Fellowship,-1,ChIJp2xhPlD9DDkR4gq20cIzdEU,"{'compound_code': 'J6J3+HX New Delhi, Delhi', 'global_code': '7JWVJ6J3+HX'}",4.6,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",214,TRUE,church,-1,28.6314958,77.2049705
CLOSED_TEMPORARILY,"Guru Ravi Das Marg, Prasad Nagar, Dev Nagar, Karol Bagh, New Delhi, Delhi 110005, India",St. Michael's Church,-1,ChIJreIsEJcCDTkRDR26_N67d7A,"{'compound_code': 'J5WJ+P8 Karol Bagh, New Delhi, Delhi', 'global_code': '7JWVJ5WJ+P8'}",4.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",96,TRUE,church,-1,28.6468296,77.1808125
CLOSED_TEMPORARILY,"1, Ashok Place, Sector 4, Gole Market, New Delhi, Delhi 110001, India",Sacred Heart Cathedral,-1,ChIJbYD7BU79DDkRdPpRg6TxkAo,"{'compound_code': 'J6H4+CP New Delhi, Delhi', 'global_code': '7JWVJ6H4+CP'}",4.7,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",4553,TRUE,church,-1,28.6285641,77.2068071
CLOSED_TEMPORARILY,"10, Sansad Marg, Near Jantar Mantar, Connaught Place, New Delhi, Delhi 110001, India",Free Church Connaught place,-1,ChIJ2wWSV0r9DDkR4lnwYbubN-Y,"{'compound_code': 'J6G8+94 New Delhi, Delhi', 'global_code': '7JWVJ6G8+94'}",4.6,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",193,TRUE,church,-1,28.6259836,77.2152986
CLOSED_TEMPORARILY,"2417, Shyama Prasad Mukherji Marg, Katra Ghel, Khari Baoli, Old Delhi, New Delhi, Delhi 110006, India",St. Mary's Catholic Church,-1,ChIJqZXnuQT9DDkR_wiPpFRan5k,"{'compound_code': 'M65M+WV New Delhi, Delhi', 'global_code': '7JWVM65M+WV'}",4.2,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",106,TRUE,church,-1,28.6597834,77.2346656
CLOSED_TEMPORARILY,"mor red light and fruit market, 11, near dwarka, Patel Garden, Block B, Sector 15 Dwarka, Dwarka, mor, Delhi 110078, India","Athmabhishekam-Church Of Eternity, Delhi",-1,ChIJAboot0cFDTkR3IsF9f8XYys,"{'compound_code': 'J29J+GC Dwarka, New Delhi, Delhi', 'global_code': '7JWVJ29J+GC'}",4.7,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",40,TRUE,church,-1,28.6187709,77.0311148
CLOSED_TEMPORARILY,"60 A, Ch Jhandu Singh Marg, Block B 7, Arjun Nagar, Safdarjung Enclave, New Delhi, Delhi 110029, India",Delhi Ao Baptist Church,-1,ChIJtbabxXbiDDkR8VpmDP2TAgA,"{'compound_code': 'H56X+5Q Safdarjung Enclave, New Delhi, Delhi', 'global_code': '7JWVH56X+5Q'}",4.4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",17,TRUE,church,-1,28.5604998,77.1994793
CLOSED_TEMPORARILY,"55, Block A, Gujranwala Town, New Delhi, Delhi 110009, India",Capital Bible Church Delhi,-1,ChIJP5tpEQ8CDTkR_DSAvbU89-c,"{'compound_code': 'M5XP+GP Gujranwala Town, Delhi', 'global_code': '7JWVM5XP+GP'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",42,TRUE,church,-1,28.698765,77.1867533
CLOSED_TEMPORARILY,"16, Pandit Pant Marg, Pandit Pant Marg Area, Sansad Marg Area, New Delhi, Delhi 110001, India",United Church of Northern India,-1,ChIJtUQzo7LiDDkRVZ2gYFBkPKo,"{'compound_code': 'J6C4+GP Sansad Marg Area, New Delhi, Delhi', 'global_code': '7JWVJ6C4+GP'}",4.3,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",40,TRUE,church,-1,28.6213243,77.2067876
CLOSED_TEMPORARILY,"Carmel Convent School, Malcha Marg, Block C, Diplomatic Enclave, Chanakyapuri, New Delhi, Delhi 110021, India",Delhi International Christian Fellowship,-1,ChIJ5wfQhkIdDTkRb1-QMu97VYE,"{'compound_code': 'J52Q+F5 New Delhi, Delhi', 'global_code': '7JWVJ52Q+F5'}",4.3,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",36,TRUE,church,-1,28.6012063,77.1879291
OPERATIONAL,"1, Butler Rd, Railway Colony, Tis Hazari, New Delhi, Delhi 110054, India",Christ Methodist Church,-1,ChIJvUVb2HX9DDkRrrm8iUX67xM,"{'compound_code': 'M686+QW Tis Hazari, New Delhi, Delhi', 'global_code': '7JWVM686+QW'}",4.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",151,-1,church,-1,28.6669338,77.212259
CLOSED_TEMPORARILY,"A-4, DDA Flats,, Kalkaji DDA Flats,, New Delhi, Delhi 110019, India",Carmel Community Church,-1,ChIJq6qqXmThDDkRDNYRfPNEoK0,"{'compound_code': 'G7J5+89 New Delhi, Delhi', 'global_code': '7JWVG7J5+89'}",4.1,"['church', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",132,TRUE,church,-1,28.5307748,77.2584663
CLOSED_TEMPORARILY,"Noida Mor, Pandav Nagar, New Delhi, Delhi 110092, India",Akshardham,-1,ChIJ-7F1mVvjDDkRKrLzXiafoGk,"{'compound_code': 'J77G+3W New Delhi, Delhi', 'global_code': '7JWVJ77G+3W'}",4.7,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",26362,TRUE,hindu_temple,-1,28.6126735,77.2772619
OPERATIONAL,"Mandir Marg, near Gole Market, Gole Market, New Delhi, Delhi 110001, India",Sri Laxmi Narayan Mandir,-1,ChIJFdt-qrr8DDkRbn-qUmvHLS0,"{'compound_code': 'J5MX+3H New Delhi, Delhi', 'global_code': '7JWVJ5MX+3H'}",4.6,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",7414,-1,hindu_temple,-1,28.6326666,77.1989963
CLOSED_TEMPORARILY,"Iskcon Temple Rd, Sant Nagar, East of Kailash, New Delhi, Delhi 110065, India","ISKCON Temple Delhi-Glory Of India & Vedic Cultural Centre, New Delhi",-1,ChIJn-cqslTiDDkRvx76S8NxV_I,"{'compound_code': 'H743+CG East of Kailash, New Delhi, Delhi', 'global_code': '7JWVH743+CG'}",4.6,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",15811,TRUE,hindu_temple,-1,28.5561132,77.2538306
OPERATIONAL,"Metro Station, Near, Ma Anandmayee Marg, NSIC Estate, Block 9, Kalkaji, New Delhi, Delhi 110019, India",Shri Kalka Ji Temple,{'open_now': True},ChIJm9cr_sLjDDkRZ3dBQmMVr5U,"{'compound_code': 'G7X6+W7 Kalkaji, New Delhi, Delhi', 'global_code': '7JWVG7X6+W7'}",4.6,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22337,-1,hindu_temple,-1,28.549838,77.2607232
CLOSED_TEMPORARILY,"Block A, Mangolpuri S Block, Delhi, 110083, India",A block Hanuman Mandir Mangolpuri,-1,ChIJ5w6cZQAFDTkRoBzFzqtMSD8,"{'compound_code': 'M3VV+3R Mangolpuri S Block, New Delhi, Delhi', 'global_code': '7JWVM3VV+3R'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,TRUE,hindu_temple,-1,28.6926321,77.0945256
